id,date,x_s,UTM_E,UTM_N
usa_NC_0046_0001,31-Jan-2016,1645.5608062596,431701.095992032,4006752.58174805
usa_NC_0045_0100,31-Jan-2016,1654.97711505282,431719.894810086,4006706.55976453
usa_NC_0045_0099,31-Jan-2016,1664.60551644034,431738.900736474,4006660.58370742
usa_NC_0045_0098,31-Jan-2016,1672.47316240707,431756.218296201,4006614.07119017
usa_NC_0045_0097,31-Jan-2016,1683.77151361745,431776.840742535,4006568.52773203
usa_NC_0045_0096,31-Jan-2016,1695.40578210451,431797.835835766,4006522.833699
usa_NC_0045_0095,31-Jan-2016,1696.54507555739,431808.742970794,4006474.06448495
usa_NC_0045_0094,31-Jan-2016,1705.29337495433,431826.965561856,4006427.51709869
usa_NC_0045_0093,31-Jan-2016,1717.23063859827,431848.255829076,4006381.89218243
usa_NC_0045_0092,31-Jan-2016,1722.92633461696,431863.545241192,4006334.44514344
usa_NC_0045_0091,31-Jan-2016,1727.7290986867,431877.976217134,4006286.73713279
usa_NC_0045_0090,31-Jan-2016,1735.18675964788,431894.961308284,4006239.79613264
usa_NC_0045_0089,31-Jan-2016,1738.73599442466,431908.187038877,4006191.72247361
usa_NC_0045_0088,31-Jan-2016,1746.38637704233,431925.358769527,4006144.83097769
usa_NC_0045_0087,31-Jan-2016,1752.76488772297,431941.307443774,4006097.5693584
usa_NC_0045_0086,31-Jan-2016,1763.4110343035,431961.363928594,4006051.52978184
usa_NC_0045_0085,31-Jan-2016,1772.44401522973,431979.86924624,4006005.02034373
usa_NC_0045_0084,31-Jan-2016,1776.80346216035,431993.876808971,4005957.16886696
usa_NC_0045_0083,31-Jan-2016,1780.79064934658,432007.526091492,4005909.21060198
usa_NC_0045_0082,31-Jan-2016,1784.43557578302,432020.905638775,4005860.85553079
usa_NC_0045_0081,31-Jan-2016,1788.23975177804,432034.449068279,4005812.49303133
usa_NC_0045_0080,31-Jan-2016,1793.95263113969,432049.829163287,4005764.67987315
usa_NC_0045_0079,31-Jan-2016,1801.39437791238,432066.871844939,4005717.3694536
usa_NC_0045_0078,31-Jan-2016,1807.58823898441,432082.712896255,4005669.70409578
usa_NC_0045_0077,31-Jan-2016,1817.88334131627,432102.497175722,4005623.23524948
usa_NC_0045_0076,31-Jan-2016,1823.78836081485,432118.058019963,4005575.49810496
usa_NC_0045_0075,31-Jan-2016,1830.21242050774,432134.117068872,4005527.91658027
usa_NC_0045_0074,31-Jan-2016,1837.79454868497,432151.288214906,4005480.67968654
usa_NC_0045_0073,31-Jan-2016,1842.44980194386,432165.645440161,4005432.58795873
usa_NC_0045_0072,31-Jan-2016,1851.74701813747,432184.462142935,4005385.86870712
usa_NC_0045_0071,31-Jan-2016,1859.05967737232,432201.371053768,4005338.56895323
usa_NC_0045_0070,31-Jan-2016,1864.28284466031,432216.272860612,4005290.65017605
usa_NC_0045_0069,31-Jan-2016,1868.17739270009,432229.899320659,4005242.33335713
usa_NC_0045_0068,31-Jan-2016,1876.97661965004,432248.235153087,4005195.47916777
usa_NC_0045_0067,31-Jan-2016,1881.07927335128,432262.062185466,4005147.2206373
usa_NC_0045_0066,31-Jan-2016,1889.12192685421,432279.670943256,4005100.14397355
usa_NC_0045_0065,31-Jan-2016,1896.04601115258,432296.205822724,4005052.73299467
usa_NC_0045_0064,31-Jan-2016,1904.51691313887,432314.22399417,4005005.79295604
usa_NC_0045_0063,31-Jan-2016,1910.84752809186,432330.188645454,4004958.20695501
usa_NC_0045_0062,31-Jan-2016,1920.49521406262,432349.333942038,4004911.63185253
usa_NC_0045_0061,31-Jan-2016,1927.54234581531,432365.984825333,4004864.26829624
usa_NC_0045_0060,31-Jan-2016,1933.99184468184,432382.062565492,4004816.72305749
usa_NC_0045_0059,31-Jan-2016,1934.78087130991,432392.715649709,4004767.43768902
usa_NC_0045_0058,31-Jan-2016,1938.03676847322,432405.734365397,4004718.90301764
usa_NC_0045_0057,31-Jan-2016,1940.52312399485,432418.01700144,4004670.12475558
usa_NC_0045_0056,31-Jan-2016,1948.74486136274,432435.794190028,4004623.11912136
usa_NC_0045_0055,31-Jan-2016,1955.00733856363,432451.694486912,4004575.50744583
usa_NC_0045_0054,31-Jan-2016,1965.02759342125,432471.192446555,4004529.06881953
usa_NC_0045_0053,31-Jan-2016,1976.462012289,432492.04264533,4004483.07999827
usa_NC_0045_0052,31-Jan-2016,1990.14743972324,432515.045170816,4004437.80772064
usa_NC_0045_0051,31-Jan-2016,2003.36143565213,432537.593834739,4004392.40087555
usa_NC_0045_0050,31-Jan-2016,2008.47842455038,432552.393897578,4004344.44940233
usa_NC_0045_0049,31-Jan-2016,2014.31027770667,432567.878115843,4004296.72233242
usa_NC_0045_0048,31-Jan-2016,2024.64938550571,432587.672664912,4004250.42666667
usa_NC_0045_0047,31-Jan-2016,2027.09463901825,432599.915119687,4004201.63973047
usa_NC_0045_0046,31-Jan-2016,2029.2771190143,432611.875457733,4004152.92359753
usa_NC_0045_0045,31-Jan-2016,2039.94169159873,432631.945605851,4004106.9096783
usa_NC_0045_0044,31-Jan-2016,2045.20521217912,432646.851753669,4004059.17511256
usa_NC_0045_0043,31-Jan-2016,2052.74086681666,432663.930316425,4004012.16437134
usa_NC_0045_0042,31-Jan-2016,2057.84845990367,432678.687379983,4003964.38013287
usa_NC_0045_0041,31-Jan-2016,2063.8020634182,432694.253321254,4003916.86542012
usa_NC_0045_0040,31-Jan-2016,2069.0833388395,432709.176439935,4003869.13653427
usa_NC_0045_0039,31-Jan-2016,2070.22466109316,432720.141272728,4003820.08893263
usa_NC_0045_0038,31-Jan-2016,2078.89487885312,432738.304614063,4003773.43957948
usa_NC_0045_0037,31-Jan-2016,2083.5473722825,432752.626533468,4003725.51045108
usa_NC_0045_0036,31-Jan-2016,2085.74295152087,432764.599341246,4003676.79876441
usa_NC_0045_0035,31-Jan-2016,2090.68508092099,432779.198176006,4003628.96194976
usa_NC_0045_0034,31-Jan-2016,2095.59170923148,432793.763066923,4003581.11382978
usa_NC_0045_0033,31-Jan-2016,2098.75292673961,432806.659123465,4003532.70981113
usa_NC_0045_0032,31-Jan-2016,2103.01425060901,432820.610119287,4003484.64066406
usa_NC_0045_0031,31-Jan-2016,2106.34588243028,432833.677466565,4003436.24911935
usa_NC_0045_0030,31-Jan-2016,2114.17968602392,432851.04926315,4003389.29247253
usa_NC_0045_0029,31-Jan-2016,2116.25695838801,432862.917726485,4003340.49920799
usa_NC_0045_0028,31-Jan-2016,2121.81738250022,432878.116246132,4003292.81669463
usa_NC_0045_0027,31-Jan-2016,2123.01043886599,432889.139985815,4003243.73831602
usa_NC_0045_0026,31-Jan-2016,2131.63440064773,432907.267136808,4003197.03401435
usa_NC_0045_0025,31-Jan-2016,2134.93954232513,432920.310179144,4003148.62891327
usa_NC_0045_0024,31-Jan-2016,2143.83079638753,432938.692636384,4003102.01103866
usa_NC_0045_0023,31-Jan-2016,2153.00891680381,432957.349057248,4003055.48611515
usa_NC_0045_0022,31-Jan-2016,2154.4282364189,432968.590016571,4003006.47537943
usa_NC_0045_0021,31-Jan-2016,2164.16781417712,432987.782847433,4002960.13134978
usa_NC_0045_0020,31-Jan-2016,2163.93816039557,432997.448407842,4002910.58927924
usa_NC_0045_0019,31-Jan-2016,2170.34435712697,433013.455693889,4002863.17563505
usa_NC_0045_0018,31-Jan-2016,2177.88755072815,433030.549433403,4002816.12741732
usa_NC_0045_0017,31-Jan-2016,2179.46165190638,433041.939470368,4002767.16053941
usa_NC_0045_0016,31-Jan-2016,2188.62799070187,433060.584119476,4002720.63440093
usa_NC_0045_0015,31-Jan-2016,2197.08297709649,433078.548880559,4002673.88042554
usa_NC_0045_0014,31-Jan-2016,2201.11701002503,433092.289924719,4002625.7020193
usa_NC_0045_0013,31-Jan-2016,2212.34694657481,433112.905842928,4002579.84208923
usa_NC_0045_0012,31-Jan-2016,2214.12613023793,433124.492844416,4002530.9361264
usa_NC_0045_0011,31-Jan-2016,2224.92114583705,433144.692854828,4002484.93801864
usa_NC_0045_0010,31-Jan-2016,2224.54864998965,433154.224836965,4002435.33545659
usa_NC_0045_0009,31-Jan-2016,2233.92945636069,433173.073705188,4002388.8818235
usa_NC_0045_0008,31-Jan-2016,2240.63345270766,433189.36553628,4002341.56397284
usa_NC_0045_0007,31-Jan-2016,2248.06252262331,433206.349858071,4002294.48091393
usa_NC_0045_0006,31-Jan-2016,2257.19196052726,433224.958100337,4002247.94865226
usa_NC_0045_0005,31-Jan-2016,2270.55070908585,433247.606869463,4002202.77956063
usa_NC_0045_0004,31-Jan-2016,2275.17304299799,433261.929014169,4002154.69539142
usa_NC_0045_0003,31-Jan-2016,2279.17747115162,433275.661755509,4002106.40745329
usa_NC_0045_0002,31-Jan-2016,2293.97346255975,433299.697216758,4002061.63352951
usa_NC_0045_0001,31-Jan-2016,2299.65504789631,433315.030817916,4002013.89334087
usa_NC_0044_0140,31-Jan-2016,2315.27209717225,433339.846820579,4001969.40340763
usa_NC_0044_0139,31-Jan-2016,2319.10278961708,433353.413462884,4001921.06006426
usa_NC_0044_0138,31-Jan-2016,2329.66694494781,433373.405321203,4001874.92547623
usa_NC_0044_0137,31-Jan-2016,2329.62427604105,433383.277502353,4001825.30363976
usa_NC_0044_0136,31-Jan-2016,2336.24157290626,433399.525601453,4001777.76218613
usa_NC_0044_0135,31-Jan-2016,2342.0553270871,433414.964249741,4001730.17080077
usa_NC_0044_0134,31-Jan-2016,2349.26751640317,433431.758224663,4001682.93350015
usa_NC_0044_0133,31-Jan-2016,2357.95207160029,433449.997169108,4001635.97896916
usa_NC_0044_0132,31-Jan-2016,2364.41766342906,433466.121223181,4001588.28408562
usa_NC_0044_0131,31-Jan-2016,2361.8744671655,433473.664182742,4001537.55758227
usa_NC_0044_0130,31-Jan-2016,2373.47541253727,433494.681645508,4001491.58154559
usa_NC_0044_0129,31-Jan-2016,2378.97321067151,433509.886447999,4001443.54799086
usa_NC_0044_0128,31-Jan-2016,2387.06319115862,433527.558605004,4001396.39557793
usa_NC_0044_0127,31-Jan-2016,2396.33710512844,433546.355944429,4001349.65430932
usa_NC_0044_0126,31-Jan-2016,2406.93401677222,433566.40945589,4001303.3783515
usa_NC_0044_0125,31-Jan-2016,2416.59871302743,433585.574262351,4001256.79242302
usa_NC_0044_0124,31-Jan-2016,2421.86249838598,433600.555669438,4001208.68258302
usa_NC_0044_0123,31-Jan-2016,2430.67752160649,433618.910964377,4001161.81160922
usa_NC_0044_0122,31-Jan-2016,2438.31591254266,433636.144771346,4001114.54826296
usa_NC_0044_0121,31-Jan-2016,2448.36850545526,433655.664564689,4001068.16540371
usa_NC_0044_0120,31-Jan-2016,2456.02478874132,433672.908948844,4001020.94043545
usa_NC_0044_0119,31-Jan-2016,2464.08368066266,433690.538151709,4000973.84432655
usa_NC_0044_0118,31-Jan-2016,2473.76412823815,433709.704812564,4000927.32950184
usa_NC_0044_0117,31-Jan-2016,2478.51572072902,433724.198320833,4000879.04741171
usa_NC_0044_0116,31-Jan-2016,2492.08615224107,433747.050370535,4000833.94131149
usa_NC_0044_0115,31-Jan-2016,2499.92366873503,433764.468245671,4000786.77301846
usa_NC_0044_0114,31-Jan-2016,2510.5633867719,433784.539742221,4000740.62551075
usa_NC_0044_0113,31-Jan-2016,2514.04537730908,433797.833594465,4000691.86777742
usa_NC_0044_0112,31-Jan-2016,2527.47429691136,433820.54344951,4000646.75109349
usa_NC_0044_0111,31-Jan-2016,2531.3882638348,433834.248332561,4000598.1409171
usa_NC_0044_0110,31-Jan-2016,2542.59766933046,433854.85519579,4000552.22152523
usa_NC_0044_0109,31-Jan-2016,2550.17561421055,433872.026730127,4000504.96133963
usa_NC_0044_0108,31-Jan-2016,2560.99690874131,433892.261245194,4000458.92466719
usa_NC_0044_0107,31-Jan-2016,2567.43619742109,433908.355370603,4000411.24532479
usa_NC_0044_0106,31-Jan-2016,2571.4693237237,433922.179421117,4000362.64689694
usa_NC_0044_0105,31-Jan-2016,2585.20719180774,433945.17053971,4000317.69932448
usa_NC_0044_0104,31-Jan-2016,2594.21738484025,433963.700602305,4000270.94975975
usa_NC_0044_0103,31-Jan-2016,2601.77715612597,433980.87450487,4000223.58497719
usa_NC_0044_0102,31-Jan-2016,2610.53821022728,433999.183621261,4000176.66967705
usa_NC_0044_0101,31-Jan-2016,2622.61995676428,434020.624492418,4000131.02842316
usa_NC_0044_0100,31-Jan-2016,2627.47927740774,434035.258472679,4000082.59312866
usa_NC_0044_0099,31-Jan-2016,2638.28821413981,434055.50087846,4000036.45390247
usa_NC_0044_0098,31-Jan-2016,2638.56266986762,434065.824643315,3999986.19055718
usa_NC_0044_0097,31-Jan-2016,2649.72893666701,434086.407025707,3999940.1735265
usa_NC_0044_0096,31-Jan-2016,2656.27501976109,434102.642526519,3999892.33169358
usa_NC_0044_0095,31-Jan-2016,2665.18313972145,434121.100633111,3999845.42131322
usa_NC_0044_0094,31-Jan-2016,2674.44094262346,434139.870738157,3999798.73411588
usa_NC_0044_0093,31-Jan-2016,2683.70964574029,434158.651842154,3999752.04750283
usa_NC_0044_0092,31-Jan-2016,2697.50108143247,434181.682643914,3999707.17471299
usa_NC_0044_0091,31-Jan-2016,2703.6087054742,434197.495125252,3999659.21223587
usa_NC_0044_0090,31-Jan-2016,2716.8635043042,434220.020494684,3999614.13019489
usa_NC_0044_0089,31-Jan-2016,2726.17944681896,434238.847347662,3999567.45571406
usa_NC_0044_0088,31-Jan-2016,2731.2388540566,434253.68114066,3999519.04158555
usa_NC_0044_0087,31-Jan-2016,2739.19697332069,434271.237113944,3999471.7976709
usa_NC_0044_0086,31-Jan-2016,2748.39051990027,434289.953052306,3999425.05362406
usa_NC_0044_0085,31-Jan-2016,2758.13071748648,434309.182205698,3999378.53098607
usa_NC_0044_0084,31-Jan-2016,2771.16353324601,434331.497260889,3999333.3685881
usa_NC_0044_0083,31-Jan-2016,2785.15200553854,434354.659594338,3999288.84310307
usa_NC_0044_0082,31-Jan-2016,2796.80761871417,434375.634694855,3999243.35804958
usa_NC_0044_0081,31-Jan-2016,2802.00424451636,434390.558614112,3999195.19316423
usa_NC_0044_0080,31-Jan-2016,2808.90281575557,434407.077673229,3999147.73115529
usa_NC_0044_0079,31-Jan-2016,2817.5789036527,434425.262256478,3999101.00545678
usa_NC_0044_0078,31-Jan-2016,2827.00170066266,434444.191138549,3999054.36569568
usa_NC_0044_0077,31-Jan-2016,2835.29354054484,434461.972090106,3999007.6989849
usa_NC_0044_0076,31-Jan-2016,2844.58623668347,434480.735316829,3998961.2242802
usa_NC_0044_0075,31-Jan-2016,2855.15890528407,434500.697397658,3998915.2821557
usa_NC_0044_0074,31-Jan-2016,2865.41170986779,434520.360127172,3998869.20573234
usa_NC_0044_0073,31-Jan-2016,2875.35115744139,434539.729674763,3998822.99734344
usa_NC_0044_0072,31-Jan-2016,2884.01297409397,434557.903434974,3998776.2529769
usa_NC_0044_0071,31-Jan-2016,2894.07117099625,434577.423741658,3998729.8961476
usa_NC_0044_0070,31-Jan-2016,2898.77830685051,434591.964836272,3998681.14904169
usa_NC_0044_0069,31-Jan-2016,2911.4704438092,434613.97812634,3998635.75820019
usa_NC_0044_0068,31-Jan-2016,2922.37108928693,434634.31584695,3998589.61000099
usa_NC_0044_0067,31-Jan-2016,2934.1421443639,434655.467372543,3998543.83118611
usa_NC_0044_0066,31-Jan-2016,2940.73680536667,434671.783318718,3998495.83468258
usa_NC_0044_0065,31-Jan-2016,2953.20134927069,434693.583861948,3998450.34702823
usa_NC_0044_0064,31-Jan-2016,2963.88897731885,434713.725123084,3998404.09489202
usa_NC_0044_0063,31-Jan-2016,2975.96609436795,434735.163451809,3998358.4427357
usa_NC_0044_0062,31-Jan-2016,2985.58639879857,434754.309881427,3998311.72222665
usa_NC_0044_0061,31-Jan-2016,2993.63237066334,434771.989805307,3998264.30635581
usa_NC_0044_0060,31-Jan-2016,3005.34060318503,434793.011589532,3998218.85621235
usa_NC_0044_0059,31-Jan-2016,3016.16370982353,434813.108191824,3998173.51895471
usa_NC_0044_0058,31-Jan-2016,3024.39706766554,434830.788333741,3998127.05828115
usa_NC_0044_0057,31-Jan-2016,3030.8073708765,434846.764989563,3998079.81887869
usa_NC_0044_0056,31-Jan-2016,3043.36805380955,434868.480504789,3998035.24736336
usa_NC_0044_0055,31-Jan-2016,3055.90819847764,434890.177652542,3997990.66295262
usa_NC_0044_0054,31-Jan-2016,3063.89175435691,434907.613759084,3997944.14870684
usa_NC_0044_0053,31-Jan-2016,3073.43448785453,434926.488566313,3997898.39162934
usa_NC_0044_0052,31-Jan-2016,3088.17833770334,434950.225571476,3997854.84519689
usa_NC_0044_0051,31-Jan-2016,3097.35509442191,434968.757241854,3997808.93761206
usa_NC_0044_0050,31-Jan-2016,3106.29888329851,434987.097113256,3997762.80095426
usa_NC_0044_0049,31-Jan-2016,3118.11124665212,435008.204322877,3997717.45472194
usa_NC_0044_0048,31-Jan-2016,3124.67976774521,435024.404309397,3997669.90512384
usa_NC_0044_0047,31-Jan-2016,3137.50639360785,435046.460697618,3997624.98494142
usa_NC_0044_0046,31-Jan-2016,3149.6903078318,435067.900433295,3997579.87076311
usa_NC_0044_0045,31-Jan-2016,3159.3850994023,435087.000828986,3997533.76075588
usa_NC_0044_0044,31-Jan-2016,3173.85180535883,435110.566710608,3997489.65633883
usa_NC_0044_0043,31-Jan-2016,3181.58809857746,435127.834593672,3997442.7220886
usa_NC_0044_0042,31-Jan-2016,3189.67412319521,435145.429877169,3997395.93419141
usa_NC_0044_0041,31-Jan-2016,3198.57146575183,435163.78447643,3997349.48680001
usa_NC_0044_0040,31-Jan-2016,3206.78998408613,435181.504005672,3997302.75328697
usa_NC_0044_0039,31-Jan-2016,3218.23616575071,435202.24382717,3997257.37686404
usa_NC_0044_0038,31-Jan-2016,3231.72627683919,435224.896218963,3997212.86002672
usa_NC_0044_0037,31-Jan-2016,3241.43845187791,435244.013662003,3997166.75342138
usa_NC_0044_0036,31-Jan-2016,3249.60296848969,435261.683095912,3997119.99501667
usa_NC_0044_0035,31-Jan-2016,3258.9243095597,435280.359423655,3997074.10137087
usa_NC_0044_0034,31-Jan-2016,3267.27407108792,435298.245675359,3997027.20329082
usa_NC_0044_0033,31-Jan-2016,3279.36125553981,435319.593803301,3996982.05390999
usa_NC_0044_0032,31-Jan-2016,3291.96010197249,435341.368693777,3996937.38001882
usa_NC_0044_0031,31-Jan-2016,3303.80766909507,435362.464344971,3996892.27128488
usa_NC_0044_0030,31-Jan-2016,3317.36439868109,435385.159001864,3996847.88291195
usa_NC_0044_0029,31-Jan-2016,3330.2432536871,435407.219287015,3996803.20976926
usa_NC_0044_0028,31-Jan-2016,3339.39380617314,435425.791263234,3996756.96675067
usa_NC_0044_0027,31-Jan-2016,3345.16256646555,435441.199236231,3996709.29925825
usa_NC_0044_0026,31-Jan-2016,3355.01033540577,435460.423432512,3996663.35039728
usa_NC_0044_0025,31-Jan-2016,3362.43098002276,435477.388120429,3996616.32259672
usa_NC_0044_0024,31-Jan-2016,3375.11388620685,435499.309683839,3996571.34368221
usa_NC_0044_0023,31-Jan-2016,3385.24938069904,435518.848013898,3996525.29113064
usa_NC_0044_0022,31-Jan-2016,3392.33241038311,435535.530700062,3996477.95161913
usa_NC_0044_0021,31-Jan-2016,3399.93470342053,435552.651823615,3996431.06796408
usa_NC_0044_0020,31-Jan-2016,3411.28624794762,435573.248828727,3996385.92328522
usa_NC_0044_0019,31-Jan-2016,3420.14939348723,435591.516136822,3996339.73821351
usa_NC_0044_0018,31-Jan-2016,3431.35396921,435611.974781939,3996294.53591264
usa_NC_0044_0017,31-Jan-2016,3441.03761888188,435631.008614456,3996248.70215186
usa_NC_0044_0016,31-Jan-2016,3452.7470065348,435651.939632103,3996203.71213326
usa_NC_0044_0015,31-Jan-2016,3462.12788191635,435670.688398493,3996157.75979934
usa_NC_0044_0014,31-Jan-2016,3475.10502070337,435692.807636566,3996113.29320666
usa_NC_0044_0013,31-Jan-2016,3481.91288077004,435709.142303379,3996066.29103862
usa_NC_0044_0012,31-Jan-2016,3490.54566142945,435727.186402478,3996020.04736512
usa_NC_0044_0011,31-Jan-2016,3499.08689418575,435745.143148729,3995973.77364073
usa_NC_0044_0010,31-Jan-2016,3508.42536959668,435763.935334812,3995927.38763832
usa_NC_0044_0009,31-Jan-2016,3517.62856638511,435782.721601883,3995880.34088833
usa_NC_0044_0008,31-Jan-2016,3525.05311560144,435799.84253823,3995832.5510886
usa_NC_0044_0007,31-Jan-2016,3537.8846287508,435822.033404307,3995786.98287008
usa_NC_0044_0006,31-Jan-2016,3553.57714176822,435846.902884007,3995742.6104325
usa_NC_0044_0005,31-Jan-2016,3571.02318823354,435873.410603709,3995698.98845164
usa_NC_0044_0004,31-Jan-2016,3583.5298697353,435895.291400324,3995653.31422051
usa_NC_0044_0003,31-Jan-2016,3588.67316408406,435910.284177328,3995604.53257842
usa_NC_0044_0002,31-Jan-2016,3602.35785768695,435933.267958243,3995559.35036066
usa_NC_0044_0001,31-Jan-2016,3611.48716480293,435951.993949835,3995512.22816991
usa_NC_0043_0130,31-Jan-2016,3626.29817796682,435976.000114783,3995467.67751641
usa_NC_0043_0129,01-Jan-2005,3902.13950839417,436243.753801648,3995535.44137306
usa_NC_0043_0128,31-Jan-2016,3650.51781281902,436018.771346808,3995377.23455223
usa_NC_0043_0127,31-Jan-2016,3669.92091835985,436046.96986336,3995335.138668
usa_NC_0043_0126,31-Jan-2016,3682.98577515188,436069.247470178,3995290.32719096
usa_NC_0043_0125,31-Jan-2016,3685.14508034115,436081.338050911,3995240.84100675
usa_NC_0043_0124,31-Jan-2016,3696.54068149879,436102.056476108,3995195.31353098
usa_NC_0043_0123,31-Jan-2016,3704.82540592937,436119.869080702,3995148.45210423
usa_NC_0043_0122,31-Jan-2016,3714.24855349288,436138.745141013,3995102.07847193
usa_NC_0043_0121,31-Jan-2016,3721.62226583289,436155.706965075,3995054.82549329
usa_NC_0043_0120,31-Jan-2016,3734.04510573493,436177.385005275,3995009.7380615
usa_NC_0043_0119,31-Jan-2016,3746.80099212553,436199.374103119,3994964.79361994
usa_NC_0043_0118,31-Jan-2016,3756.44907041316,436218.460415619,3994918.51569797
usa_NC_0043_0117,31-Jan-2016,3768.59658673254,436239.881266414,3994873.31027694
usa_NC_0043_0116,31-Jan-2016,3776.69337453144,436257.51875233,3994826.36611091
usa_NC_0043_0115,31-Jan-2016,3783.62415307005,436274.067301488,3994778.92088656
usa_NC_0043_0114,31-Jan-2016,3793.04661920491,436292.943117109,3994732.54500125
usa_NC_0043_0113,31-Jan-2016,3808.94438002775,436317.86661881,3994688.94966023
usa_NC_0043_0112,31-Jan-2016,3824.34631446706,436342.326925259,3994645.14196644
usa_NC_0043_0111,31-Jan-2016,3833.93170265469,436361.354903983,3994598.83604157
usa_NC_0043_0110,31-Jan-2016,3848.55422088617,436385.087172749,3994554.69411916
usa_NC_0043_0109,31-Jan-2016,3867.60401794455,436412.954009127,3994512.45504435
usa_NC_0043_0108,31-Jan-2016,3878.70608390037,436433.398354485,3994466.80116587
usa_NC_0043_0107,31-Jan-2016,3892.32717378223,436456.195169264,3994422.23000713
usa_NC_0043_0106,31-Jan-2016,3901.54262856258,436474.914634343,3994375.58011558
usa_NC_0043_0105,31-Jan-2016,3913.32524343178,436496.065873913,3994329.86172525
usa_NC_0043_0104,31-Jan-2016,3929.85479239907,436521.647186689,3994286.19866151
usa_NC_0043_0103,31-Jan-2016,3936.90559882606,436538.38245725,3994238.4315528
usa_NC_0043_0102,31-Jan-2016,3950.50506185919,436561.228368809,3994193.50432695
usa_NC_0043_0101,31-Jan-2016,3962.87819095017,436582.929809341,3994148.04610156
usa_NC_0043_0100,31-Jan-2016,3978.45340167756,436607.61614945,3994103.99153318
usa_NC_0043_0099,31-Jan-2016,3994.00354530764,436632.277252064,3994059.93533753
usa_NC_0043_0098,31-Jan-2016,4005.30541956792,436652.978071496,3994014.01765033
usa_NC_0043_0097,31-Jan-2016,4013.62453108444,436670.900600606,3993966.78160813
usa_NC_0043_0096,31-Jan-2016,4019.5898438865,436686.632787357,3993918.49469697
usa_NC_0043_0095,31-Jan-2016,4034.41323187587,436710.615003943,3993874.12704258
usa_NC_0043_0094,31-Jan-2016,4046.35807470578,436731.916411795,3993828.48505335
usa_NC_0043_0093,31-Jan-2016,4059.58982768375,436754.415247747,3993783.41818575
usa_NC_0043_0092,31-Jan-2016,4076.98595406181,436780.787445476,3993740.21964988
usa_NC_0043_0091,31-Jan-2016,4092.32072043902,436805.239711933,3993696.10941188
usa_NC_0043_0090,31-Jan-2016,4102.44303808659,436824.843693316,3993649.66107105
usa_NC_0043_0089,31-Jan-2016,4112.22888357107,436844.135730164,3993603.05669604
usa_NC_0043_0088,31-Jan-2016,4126.76779294519,436867.845774857,3993558.59930942
usa_NC_0043_0087,31-Jan-2016,4144.14081514116,436894.187481701,3993515.43545358
usa_NC_0043_0086,31-Jan-2016,4157.60823537051,436916.89886748,3993470.50758985
usa_NC_0043_0085,31-Jan-2016,4173.32841552602,436941.701222854,3993426.61226143
usa_NC_0043_0084,31-Jan-2016,4182.49690798641,436960.419644698,3993379.72792742
usa_NC_0043_0083,31-Jan-2016,4196.13746786044,436983.289694976,3993334.88963225
usa_NC_0043_0082,31-Jan-2016,4204.97879203437,437001.706041032,3993287.84735772
usa_NC_0043_0081,31-Jan-2016,4217.43162044884,437023.473008812,3993242.46793972
usa_NC_0043_0080,31-Jan-2016,4233.50282549042,437048.593320351,3993198.77282806
usa_NC_0043_0079,31-Jan-2016,4247.4955910574,437071.785972217,3993154.11752823
usa_NC_0043_0078,31-Jan-2016,4258.95656067053,437092.632250087,3993108.28382529
usa_NC_0043_0077,31-Jan-2016,4273.41208897116,437116.254762325,3993063.83896446
usa_NC_0043_0076,31-Jan-2016,4282.8659978935,437135.243873531,3993017.05656794
usa_NC_0043_0075,31-Jan-2016,4296.72036239632,437158.310815657,3992972.32406333
usa_NC_0043_0074,31-Jan-2016,4304.29233642562,437175.561142883,3992924.63909757
usa_NC_0043_0073,31-Jan-2016,4315.550982327,437196.227387798,3992878.67382653
usa_NC_0043_0072,31-Jan-2016,4328.5082285553,437218.467099464,3992833.50282109
usa_NC_0043_0071,31-Jan-2016,4344.89861459313,437243.883856325,3992789.9530653
usa_NC_0043_0070,31-Jan-2016,4362.52048620599,437270.438782073,3992746.99213769
usa_NC_0043_0069,31-Jan-2016,4381.50650459082,437298.253668097,3992704.68755963
usa_NC_0043_0068,31-Jan-2016,4395.08749909127,437321.069553108,3992659.81634723
usa_NC_0043_0067,31-Jan-2016,4406.96523622073,437342.311640813,3992614.1287571
usa_NC_0043_0066,31-Jan-2016,4415.76086816169,437360.707075756,3992566.95794805
usa_NC_0043_0065,31-Jan-2016,4421.56928962334,437376.345729005,3992518.3384486
usa_NC_0043_0064,31-Jan-2016,4437.02215586382,437400.895451084,3992474.34320626
usa_NC_0043_0063,31-Jan-2016,4454.34170920341,437427.159243355,3992431.296396
usa_NC_0043_0062,31-Jan-2016,4469.06701514382,437451.023543348,3992387.01829736
usa_NC_0043_0061,31-Jan-2016,4485.72840196663,437476.674595502,3992343.67904094
usa_NC_0043_0060,31-Jan-2016,4502.48230167619,437502.410143822,3992300.38905592
usa_NC_0043_0059,31-Jan-2016,4517.41795468073,437526.467396641,3992256.21881516
usa_NC_0043_0058,31-Jan-2016,4532.32374460231,437550.496917793,3992212.03495351
usa_NC_0043_0057,31-Jan-2016,4543.72286802584,437571.292650729,3992166.13857613
usa_NC_0043_0056,31-Jan-2016,4555.35631515582,437592.267629572,3992120.54101138
usa_NC_0043_0055,31-Jan-2016,4568.40981299185,437614.516789702,3992075.81392393
