id,date,days_from_target,x_s,UTM_E,UTM_N
usa_NC_0039_0089,31-Dec-2023 15:35:01,0.35068287037037,11443.1746002087,450261.875600557,3963867.74856588
usa_NC_0039_0088,31-Dec-2023 15:35:01,0.35068287037037,11451.0580277036,450279.273860119,3963820.91273451
usa_NC_0039_0087,31-Dec-2023 15:35:01,0.35068287037037,11459.7616082717,450297.43691571,3963774.43507202
usa_NC_0039_0086,31-Dec-2023 15:35:01,0.35068287037037,11468.7904560273,450315.903138151,3963728.10018809
usa_NC_0039_0085,31-Dec-2023 15:35:01,0.35068287037037,11477.6152173672,450334.178627765,3963681.67828659
usa_NC_0039_0084,31-Dec-2023 15:35:01,0.35068287037037,11487.3137975916,450353.269241487,3963635.63656665
usa_NC_0039_0083,31-Dec-2023 15:35:01,0.35068287037037,11497.0227134057,450372.369284625,3963589.60040409
usa_NC_0039_0082,31-Dec-2023 15:35:01,0.35068287037037,11506.4199742535,450391.178246842,3963543.43044785
usa_NC_0039_0081,31-Dec-2023 15:35:01,0.35068287037037,11515.7576187516,450409.931313597,3963497.23597277
usa_NC_0039_0080,31-Dec-2023 15:35:01,0.35068287037037,11525.5764438032,450429.13326271,3963451.25073536
usa_NC_0039_0079,31-Dec-2023 15:35:01,0.35068287037037,11534.2976141212,450447.310386532,3963404.79243611
usa_NC_0039_0078,31-Dec-2023 15:35:01,0.35068287037037,11543.5897416319,450466.020187654,3963358.5821912
usa_NC_0039_0077,31-Dec-2023 15:35:01,0.35068287037037,11553.2960619545,450485.116405127,3963312.55192811
usa_NC_0039_0076,31-Dec-2023 15:35:01,0.35068287037037,11562.340479169,450503.59442686,3963266.23745186
usa_NC_0039_0075,31-Dec-2023 15:35:01,0.35068287037037,11573.0265407236,450523.604950124,3963220.63158252
usa_NC_0039_0074,31-Dec-2023 15:35:01,0.35068287037037,11583.1110567059,450543.053664893,3963174.7673403
usa_NC_0039_0073,31-Dec-2023 15:35:01,0.35068287037037,11592.4215018324,450561.8966166,3963127.98424054
usa_NC_0039_0072,31-Dec-2023 15:35:01,0.35068287037037,11601.9160189613,450581.028921018,3963080.69248788
usa_NC_0039_0071,31-Dec-2023 15:35:01,0.35068287037037,11610.8717100487,450599.691714042,3963033.00055024
usa_NC_0039_0070,31-Dec-2023 15:35:01,0.35068287037037,11621.2533089503,450619.68842077,3962985.91005721
usa_NC_0039_0069,31-Dec-2023 15:35:01,0.35068287037037,11632.2336750396,450640.244358987,3962939.07665442
usa_NC_0039_0068,31-Dec-2023 15:35:01,0.35068287037037,11642.7582777827,450660.375983164,3962892.04077675
usa_NC_0039_0067,31-Dec-2023 15:35:01,0.35068287037037,11653.5853110404,450680.790244621,3962845.13387269
usa_NC_0039_0066,31-Dec-2023 15:35:01,0.35068287037037,11664.9505342978,450701.706490066,3962798.46140267
usa_NC_0039_0065,31-Dec-2023 15:35:01,0.35068287037037,11675.8831458391,450722.220163576,3962751.59580208
usa_NC_0039_0064,31-Dec-2023 15:35:01,0.35068287037037,11686.6726606183,450742.601188439,3962704.66375798
usa_NC_0039_0063,31-Dec-2023 15:35:01,0.35068287037037,11695.1885539365,450760.866938127,3962656.71434995
usa_NC_0039_0062,31-Dec-2023 15:35:01,0.35068287037037,11701.4406949134,450777.028687578,3962607.74151914
usa_NC_0039_0061,31-Dec-2023 15:35:01,0.35068287037037,11708.5942188008,450794.03218547,3962559.1562995
usa_NC_0039_0060,31-Dec-2023 15:35:01,0.35068287037037,11716.1372222401,450811.400685154,3962510.73210875
usa_NC_0039_0059,31-Dec-2023 15:35:01,0.35068287037037,11726.6815651335,450831.561328592,3962463.65174793
usa_NC_0039_0058,31-Dec-2023 15:35:01,0.35068287037037,11738.965613805,450853.339153188,3962417.35666328
usa_NC_0039_0057,31-Dec-2023 15:35:01,0.35068287037037,11752.9233357266,450876.671223333,3962371.82482376
usa_NC_0039_0056,31-Dec-2023 15:35:01,0.35068287037037,11767.55555416,450900.628265051,3962326.60755662
usa_NC_0039_0055,31-Dec-2023 15:35:01,0.35068287037037,11782.6682492829,450925.029568252,3962281.6190597
usa_NC_0039_0054,31-Dec-2023 15:35:01,0.35068287037037,11798.8468342539,450950.417875432,3962237.13079059
usa_NC_0039_0053,31-Dec-2023 15:35:01,0.35068287037037,11815.2310427264,450975.994244355,3962192.75075037
usa_NC_0039_0052,31-Dec-2023 15:35:01,0.35068287037037,11830.8066143334,451000.817999023,3962148.01034987
usa_NC_0039_0051,31-Dec-2023 15:35:01,0.35068287037037,11842.2645949627,451021.822672535,3962101.36872224
usa_NC_0039_0050,31-Dec-2023 15:35:01,0.35068287037037,11857.2365659317,451046.084025479,3962056.36242995
usa_NC_0039_0049,31-Dec-2023 15:35:01,0.35068287037037,11872.782720574,451070.883033851,3962011.59574532
usa_NC_0039_0048,31-Dec-2023 15:35:01,0.35068287037037,11888.1553775975,451095.519314249,3961966.75800044
usa_NC_0039_0047,31-Dec-2023 15:35:01,0.35068287037037,11901.850503894,451118.571663449,3961921.28588261
usa_NC_0039_0046,31-Dec-2023 15:35:01,0.35068287037037,11913.7088398125,451139.789971583,3961875.61828399
usa_NC_0039_0045,31-Dec-2023 15:35:01,0.35068287037037,11927.0560620025,451162.386939662,3961830.64960154
usa_NC_0039_0044,31-Dec-2023 15:35:01,0.35068287037037,11943.667981353,451188.005510003,3961787.22044848
usa_NC_0039_0043,31-Dec-2023 15:35:01,0.35068287037037,11959.7277764728,451213.112977777,3961743.53138347
usa_NC_0039_0042,31-Dec-2023 15:35:01,0.35068287037037,11975.4626153041,451237.919532263,3961699.68984887
usa_NC_0039_0041,31-Dec-2023 15:35:01,0.35068287037037,11991.6754964637,451263.168331624,3961656.07475305
usa_NC_0039_0040,31-Dec-2023 15:35:01,0.35068287037037,12007.9197106433,451288.445864102,3961612.47576804
usa_NC_0039_0039,31-Dec-2023 15:35:01,0.35068287037037,12022.3818120079,451312.074913913,3961568.03173511
usa_NC_0039_0038,31-Dec-2023 15:35:01,0.35068287037037,12034.234937009,451333.291250555,3961522.34740965
usa_NC_0039_0037,31-Dec-2023 15:35:01,0.35068287037037,12041.7237057094,451350.472390467,3961474.58406062
usa_NC_0039_0036,31-Dec-2023 15:35:01,0.35068287037037,12047.4232828434,451366.003276684,3961425.94840151
usa_NC_0039_0035,31-Dec-2023 15:35:01,0.35068287037037,12051.4260541178,451380.003523232,3961376.31331179
usa_NC_0039_0034,31-Dec-2023 15:35:01,0.35068287037037,12055.9446658295,451394.484064182,3961326.90714221
usa_NC_0039_0033,31-Dec-2023 15:35:01,0.35068287037037,12059.7297813648,451408.289820816,3961277.13458835
usa_NC_0039_0032,31-Dec-2023 15:35:01,0.35068287037037,12062.1972229878,451420.896928809,3961226.63602394
usa_NC_0039_0031,31-Dec-2023 15:35:01,0.35068287037037,12062.3362193684,451431.437182374,3961174.59799742
usa_NC_0039_0030,31-Dec-2023 15:35:01,0.35068287037037,12061.9098434945,451441.252023854,3961123.30493511
usa_NC_0039_0029,31-Dec-2023 15:35:01,0.35068287037037,12061.1937480658,451451.25613058,3961069.58619055
usa_NC_0039_0028,31-Dec-2023 15:35:01,0.35068287037037,12058.544374002,451459.086977601,3961016.8771327
usa_NC_0039_0027,31-Dec-2023 15:35:01,0.35068287037037,12055.7800898238,451466.580908549,3960965.26770704
usa_NC_0039_0026,31-Dec-2023 15:35:01,0.35068287037037,12054.2990464503,451475.55318376,3960912.80886775
usa_NC_0039_0025,31-Dec-2023 15:35:01,0.35068287037037,12053.2032083951,451484.886363383,3960860.50974943
usa_NC_0039_0024,31-Dec-2023 15:35:01,0.35068287037037,12052.9684445462,451495.018803618,3960808.60515951
usa_NC_0039_0023,31-Dec-2023 15:35:01,0.35068287037037,12055.1702344742,451507.249721299,3960758.63348949
usa_NC_0039_0022,31-Dec-2023 15:35:01,0.35068287037037,12056.5643553563,451518.578819929,3960709.05307483
usa_NC_0039_0021,31-Dec-2023 15:35:01,0.35068287037037,12061.9418900652,451533.579855149,3960661.42550632
usa_NC_0039_0020,31-Dec-2023 15:35:01,0.35068287037037,12064.6635827787,451546.126061281,3960612.5292393
usa_NC_0039_0019,31-Dec-2023 15:35:01,0.35068287037037,12069.9087507654,451560.999468405,3960564.86486128
usa_NC_0039_0018,31-Dec-2023 15:35:01,0.35068287037037,12069.9867453407,451571.097252152,3960514.72980806
usa_NC_0039_0017,31-Dec-2023 15:35:01,0.35068287037037,12065.5285056518,451576.999657529,3960462.44019381
usa_NC_0039_0016,31-Dec-2023 15:35:01,0.35068287037037,12057.8228775538,451579.895288321,3960408.62517882
usa_NC_0039_0015,31-Dec-2023 15:35:01,0.35068287037037,12046.2679371577,451579.226075952,3960353.00574359
usa_NC_0039_0014,31-Dec-2023 15:35:01,0.35068287037037,12032.9918248283,451576.957452535,3960296.60668785
usa_NC_0039_0013,31-Dec-2023 15:35:01,0.35068287037037,12027.5649845446,451581.937394169,3960243.99035938
usa_NC_0039_0012,31-Dec-2023 15:35:01,0.35068287037037,12026.6006786359,451591.038033766,3960193.52620736
usa_NC_0039_0011,05-Apr-2024 15:34:29,95.6489467592593,12025.7667386509,451600.254700809,3960143.14670814
usa_NC_0039_0010,20-Mar-2024 15:34:38,79.6490509259259,12033.2759968889,451617.186895354,3960096.73373919
usa_NC_0039_0009,23-May-2024 15:33:57,143.648576388889,12044.2347015231,451637.308885894,3960051.96142766
usa_NC_0039_0008,23-May-2024 15:33:57,143.648576388889,12044.6526758591,451647.675007931,3960002.21853091
usa_NC_0039_0007,02-Aug-2024 15:40:39,214.653229166667,12029.9978689519,451644.084603989,3959945.3982553
usa_NC_0039_0006,29-Feb-2020 15:41:01,1401.3465162037,12059.6866638673,451681.539115241,3959909.47295914
usa_NC_0039_0005,23-Jul-2020 15:04:14,1256.37206018519,12022.7201752455,451657.276645125,3959842.24003617
usa_NC_0039_0004,23-Jul-2020 15:04:14,1256.37206018519,12022.4026248047,451666.940017222,3959792.260353
usa_NC_0039_0003,23-Jul-2020 15:04:14,1256.37206018519,12033.0826096911,451686.786390057,3959747.44494264
usa_NC_0039_0002,23-Jul-2020 15:04:14,1256.37206018519,12045.3739824949,451708.125235296,3959703.38405206
usa_NC_0039_0001,14-Jul-2020 15:10:58,1265.36738425926,12063.132430069,451734.567933612,3959661.68174171
usa_NC_0038_0147,31-Dec-2023 15:35:01,0.35068287037037,12777.318539109,452610.280772281,3958923.99937476
usa_NC_0038_0146,31-Dec-2023 15:35:01,0.35068287037037,12811.7919877683,452652.401802998,3958889.13863473
usa_NC_0038_0145,31-Dec-2023 15:35:01,0.35068287037037,12844.7853668495,452693.150869478,3958853.59046499
usa_NC_0038_0144,31-Dec-2023 15:35:01,0.35068287037037,12877.5549673683,452733.691341705,3958817.94416785
usa_NC_0038_0143,31-Dec-2023 15:35:01,0.35068287037037,12907.6766963099,452771.778836363,3958781.060582
usa_NC_0038_0142,31-Dec-2023 15:35:01,0.35068287037037,12935.3781752794,452807.624367253,3958743.04533877
usa_NC_0038_0141,31-Dec-2023 15:35:01,0.35068287037037,12962.6700983347,452843.089729126,3958704.84251325
usa_NC_0038_0140,31-Dec-2023 15:35:01,0.35068287037037,12984.5019606534,452873.499268,3958664.07654182
usa_NC_0038_0139,31-Dec-2023 15:35:01,0.35068287037037,13012.3227759322,452909.452517882,3958626.13124249
usa_NC_0038_0138,31-Dec-2023 15:35:01,0.35068287037037,13034.4631838749,452940.146326903,3958585.51728047
usa_NC_0038_0137,31-Dec-2023 15:35:01,0.35068287037037,13052.5610010694,452967.097391063,3958543.00282527
usa_NC_0038_0136,31-Dec-2023 15:35:01,0.35068287037037,13072.34923999,452995.612877835,3958501.28615801
usa_NC_0038_0135,31-Dec-2023 15:35:01,0.35068287037037,13090.4539690491,453022.569670112,3958458.77831055
usa_NC_0038_0134,31-Dec-2023 15:35:01,0.35068287037037,13107.3394341498,453048.397600008,3958415.69743236
usa_NC_0038_0133,31-Dec-2023 15:35:01,0.35068287037037,13121.2410328909,453071.350490079,3958371.77673774
usa_NC_0038_0132,31-Dec-2023 15:35:01,0.35068287037037,13132.8149476932,453092.08399617,3958327.08378105
usa_NC_0038_0131,31-Dec-2023 15:35:01,0.35068287037037,13143.8499435553,453112.317440013,3958282.1430532
usa_NC_0038_0130,31-Dec-2023 15:35:01,0.35068287037037,13153.7263916199,453131.47637851,3958236.66712499
usa_NC_0038_0129,31-Dec-2023 15:35:01,0.35068287037037,13162.4722663771,453149.585896095,3958190.67322699
usa_NC_0038_0128,31-Dec-2023 15:35:01,0.35068287037037,13171.7958718035,453168.228662515,3958144.9590903
usa_NC_0038_0127,31-Dec-2023 15:35:01,0.35068287037037,13181.0694977705,453186.823077336,3958099.23186248
usa_NC_0038_0126,31-Dec-2023 15:35:01,0.35068287037037,13192.8476665627,453207.738223421,3958054.67228248
usa_NC_0038_0125,31-Dec-2023 15:35:01,0.35068287037037,13206.5860944228,453230.471002035,3958011.02039652
usa_NC_0038_0124,31-Dec-2023 15:35:01,0.35068287037037,13219.4915710776,453252.431029582,3957966.98483885
usa_NC_0038_0123,31-Dec-2023 15:35:01,0.35068287037037,13231.2309152977,453273.308464344,3957922.41584663
usa_NC_0038_0122,31-Dec-2023 15:35:01,0.35068287037037,13242.2958243456,453293.558945674,3957877.54251304
usa_NC_0038_0121,31-Dec-2023 15:35:01,0.35068287037037,13254.038875319,453314.438007531,3957832.98429494
usa_NC_0038_0120,31-Dec-2023 15:35:01,0.35068287037037,13265.8327065317,453335.363417621,3957788.45328019
usa_NC_0038_0119,31-Dec-2023 15:35:01,0.35068287037037,13279.8466134417,453358.350700025,3957744.9336167
usa_NC_0038_0118,31-Dec-2023 15:35:01,0.35068287037037,13296.9147578986,453384.156160702,3957702.89745196
usa_NC_0038_0117,31-Dec-2023 15:35:01,0.35068287037037,13316.0300419163,453411.864062038,3957661.78794764
usa_NC_0038_0116,31-Dec-2023 15:35:01,0.35068287037037,13337.2545176918,453441.594754144,3957621.31949831
usa_NC_0038_0115,31-Dec-2023 15:35:01,0.35068287037037,13356.6378873016,453469.744414937,3957579.36738802
usa_NC_0038_0114,31-Dec-2023 15:35:01,0.35068287037037,13373.7945970537,453495.823576682,3957536.41349687
usa_NC_0038_0113,31-Dec-2023 15:35:01,0.35068287037037,13389.2087358469,453520.282423018,3957492.6753926
usa_NC_0038_0112,31-Dec-2023 15:35:01,0.35068287037037,13401.6220273578,453541.951092029,3957447.58612935
usa_NC_0038_0111,31-Dec-2023 15:35:01,0.35068287037037,13413.0672928292,453562.719747263,3957402.06073602
usa_NC_0038_0110,31-Dec-2023 15:35:01,0.35068287037037,13424.8329311381,453583.786326774,3957356.67937964
usa_NC_0038_0109,31-Dec-2023 15:35:01,0.35068287037037,13438.2022382136,453606.346040076,3957312.00984
usa_NC_0038_0108,31-Dec-2023 15:35:01,0.35068287037037,13453.2991898137,453630.503375822,3957268.16190335
usa_NC_0038_0107,31-Dec-2023 15:35:01,0.35068287037037,13468.1995490811,453654.477381598,3957224.22814708
usa_NC_0038_0106,31-Dec-2023 15:35:01,0.35068287037037,13482.0481897328,453677.473486449,3957179.82092809
usa_NC_0038_0105,31-Dec-2023 15:35:01,0.35068287037037,13494.6447901941,453699.305491625,3957134.84975174
usa_NC_0038_0104,31-Dec-2023 15:35:01,0.35068287037037,13507.0476056052,453720.957286062,3957089.7914724
usa_NC_0038_0103,31-Dec-2023 15:35:01,0.35068287037037,13519.1598630015,453742.338910022,3957044.60241995
usa_NC_0038_0102,31-Dec-2023 15:35:01,0.35068287037037,13533.5059560849,453765.79720823,3957000.42086583
usa_NC_0038_0101,31-Dec-2023 15:35:01,0.35068287037037,13548.4480715286,453789.809504009,3956956.50858673
usa_NC_0038_0100,31-Dec-2023 15:35:01,0.35068287037037,13562.5772835165,453813.065988828,3956912.23017111
usa_NC_0038_0099,31-Dec-2023 15:35:01,0.35068287037037,13576.317404346,453835.938158691,3956867.88935901
usa_NC_0038_0098,31-Dec-2023 15:35:01,0.35068287037037,13589.6450956742,453858.067994366,3956825.15870967
usa_NC_0038_0097,31-Dec-2023 15:35:01,0.35068287037037,13602.369775273,453879.640448089,3956782.14005312
usa_NC_0038_0096,31-Dec-2023 15:35:01,0.35068287037037,13614.22498704,453900.406209561,3956738.72122361
usa_NC_0038_0095,31-Dec-2023 15:35:01,0.35068287037037,13626.1209632422,453921.212117164,3956695.30952134
usa_NC_0038_0094,31-Dec-2023 15:35:01,0.35068287037037,13638.3472371134,453942.328287203,3956652.03076074
usa_NC_0038_0093,31-Dec-2023 15:35:01,0.35068287037037,13650.2847148169,453963.177510129,3956608.61408737
usa_NC_0038_0092,31-Dec-2023 15:35:01,0.35068287037037,13661.3490731664,453983.213559135,3956564.81104288
usa_NC_0038_0091,31-Dec-2023 15:35:01,0.35068287037037,13671.6518754783,454002.536139353,3956520.69200754
usa_NC_0038_0090,31-Dec-2023 15:35:01,0.35068287037037,13680.2809117965,454020.284609257,3956475.90866448
usa_NC_0038_0089,31-Dec-2023 15:35:01,0.35068287037037,13689.4882385622,454038.568440912,3956431.39736563
usa_NC_0038_0088,31-Dec-2023 15:35:01,0.35068287037037,13699.5676708217,454057.663787327,3956387.2755669
usa_NC_0038_0087,31-Dec-2023 15:35:01,0.35068287037037,13709.9353410927,454077.025192741,3956343.29327697
usa_NC_0038_0086,31-Dec-2023 15:35:01,0.35068287037037,13720.1953036004,454096.281979878,3956299.28487006
usa_NC_0038_0085,31-Dec-2023 15:35:01,0.35068287037037,13731.2690980552,454116.298474431,3956255.62783872
usa_NC_0038_0084,31-Dec-2023 15:35:01,0.35068287037037,13742.9321258605,454136.870875512,3956212.19588285
usa_NC_0038_0083,31-Dec-2023 15:35:01,0.35068287037037,13755.2163093435,454158.15941685,3956168.35004246
usa_NC_0038_0082,31-Dec-2023 15:35:01,0.35068287037037,13766.7782371023,454178.830370329,3956123.90894884
usa_NC_0038_0081,31-Dec-2023 15:35:01,0.35068287037037,13778.3847654548,454199.542085079,3956079.49148118
usa_NC_0038_0080,31-Dec-2023 15:35:01,0.35068287037037,13789.4964446629,454219.787559386,3956034.88188715
usa_NC_0038_0079,31-Dec-2023 15:35:01,0.35068287037037,13800.3128014162,454239.75397858,3955990.16166764
usa_NC_0038_0078,31-Dec-2023 15:35:01,0.35068287037037,13810.2457864855,454258.888050541,3955945.09870664
usa_NC_0038_0077,31-Dec-2023 15:35:01,0.35068287037037,13818.7067054371,454276.635227765,3955899.46387787
usa_NC_0038_0076,31-Dec-2023 15:35:01,0.35068287037037,13828.9289924736,454296.037033569,3955854.53747381
usa_NC_0038_0075,31-Dec-2023 15:35:01,0.35068287037037,13840.1297376927,454316.357983923,3955810.00470076
usa_NC_0038_0074,31-Dec-2023 15:35:01,0.35068287037037,13851.2595782939,454336.611547975,3955765.44730581
usa_NC_0038_0073,31-Dec-2023 15:35:01,0.35068287037037,13862.958539615,454357.413392263,3955721.05051019
usa_NC_0038_0072,31-Dec-2023 15:35:01,0.35068287037037,13872.8270609454,454376.493686312,3955675.92769562
usa_NC_0038_0071,31-Dec-2023 15:35:01,0.35068287037037,13882.3643089037,454395.263735937,3955630.66686992
usa_NC_0038_0070,31-Dec-2023 15:35:01,0.35068287037037,13892.4655886919,454414.567261672,3955585.61475876
usa_NC_0038_0069,31-Dec-2023 15:35:01,0.35068287037037,13901.8466093233,454433.19368029,3955540.27544007
usa_NC_0038_0068,31-Dec-2023 15:35:01,0.35068287037037,13912.2881071939,454452.822072887,3955495.3338115
usa_NC_0038_0067,31-Dec-2023 15:35:01,0.35068287037037,13922.6076211471,454472.337634303,3955450.33431079
usa_NC_0038_0066,31-Dec-2023 15:35:01,0.35068287037037,13932.1543840515,454491.071507918,3955405.30308107
usa_NC_0038_0065,31-Dec-2023 15:35:01,0.35068287037037,13942.2312310389,454510.187882534,3955361.06285592
usa_NC_0038_0064,31-Dec-2023 15:35:01,0.35068287037037,13952.5959364381,454529.527495697,3955317.1744919
usa_NC_0038_0063,31-Dec-2023 15:35:01,0.35068287037037,13961.8469358498,454547.673222338,3955273.57719713
usa_NC_0038_0062,31-Dec-2023 15:35:01,0.35068287037037,13971.5378184033,454566.241032981,3955230.11249559
usa_NC_0038_0061,31-Dec-2023 15:35:01,0.35068287037037,13979.2250655265,454582.916365446,3955185.89329265
usa_NC_0038_0060,31-Dec-2023 15:35:01,0.35068287037037,13987.1214947418,454599.792966577,3955141.73438681
usa_NC_0038_0059,31-Dec-2023 15:35:01,0.35068287037037,13993.5389773318,454615.269077003,3955097.03653915
usa_NC_0038_0058,31-Dec-2023 15:35:01,0.35068287037037,14000.0559495476,454630.841870654,3955052.36257874
usa_NC_0038_0057,31-Dec-2023 15:35:01,0.35068287037037,14006.0320853836,454645.900009301,3955007.50408949
usa_NC_0038_0056,31-Dec-2023 15:35:01,0.35068287037037,14012.9821017286,454661.884128962,3954962.98165773
usa_NC_0038_0055,31-Dec-2023 15:35:01,0.35068287037037,14021.8214708226,454679.669088735,3954919.08909875
usa_NC_0038_0054,31-Dec-2023 15:35:01,0.35068287037037,14030.9497451204,454697.733355074,3954875.27315767
usa_NC_0038_0053,31-Dec-2023 15:35:01,0.35068287037037,14039.7819223021,454715.519216077,3954831.33938605
usa_NC_0038_0052,31-Dec-2023 15:35:01,0.35068287037037,14048.2181163603,454732.930468163,3954787.25947346
usa_NC_0038_0051,31-Dec-2023 15:35:01,0.35068287037037,14056.5552163486,454750.250005122,3954743.13283004
usa_NC_0038_0050,31-Dec-2023 15:35:01,0.35068287037037,14063.5021074291,454766.241745677,3954698.5563113
usa_NC_0038_0049,31-Dec-2023 15:35:01,0.35068287037037,14068.8315113364,454780.705522679,3954653.37175737
usa_NC_0038_0048,31-Dec-2023 15:35:01,0.35068287037037,14073.8632526677,454795.221310286,3954606.40785903
usa_NC_0038_0047,31-Dec-2023 15:35:01,0.35068287037037,14075.8137080313,454806.782557767,3954558.50483118
usa_NC_0038_0046,31-Dec-2023 15:35:01,0.35068287037037,14079.2532227684,454819.768795866,3954511.06974688
usa_NC_0038_0045,31-Dec-2023 15:35:01,0.35068287037037,14080.107078004,454830.273340068,3954462.85856854
usa_NC_0038_0044,31-Dec-2023 15:35:01,0.35068287037037,14082.3092450086,454842.068065936,3954415.0716897
usa_NC_0038_0043,31-Dec-2023 15:35:01,0.35068287037037,14084.9865954132,454854.316202955,3954367.44077944
usa_NC_0038_0042,31-Dec-2023 15:35:01,0.35068287037037,14088.6570395408,454867.515247,3954320.11923856
usa_NC_0038_0041,31-Dec-2023 15:35:01,0.35068287037037,14092.632700329,454881.005554983,3954272.89771882
usa_NC_0038_0040,31-Dec-2023 15:35:01,0.35068287037037,14095.1995465994,454893.141244732,3954225.26560005
usa_NC_0038_0039,31-Dec-2023 15:35:01,0.35068287037037,14101.3826041996,454908.748791495,3954178.71365283
usa_NC_0038_0038,31-Dec-2023 15:35:01,0.35068287037037,14107.0177215117,454923.831605679,3954131.99135528
usa_NC_0038_0037,31-Dec-2023 15:35:01,0.35068287037037,14113.9414624849,454940.154362425,3954085.64016567
usa_NC_0038_0036,31-Dec-2023 15:35:01,0.35068287037037,14120.8801460529,454956.493515503,3954039.28317937
usa_NC_0038_0035,31-Dec-2023 15:35:01,0.35068287037037,14126.6415523213,454971.702512572,3953992.57390698
usa_NC_0038_0034,31-Dec-2023 15:35:01,0.35068287037037,14132.2686515598,454986.778322792,3953945.84574119
usa_NC_0038_0033,31-Dec-2023 15:35:01,0.35068287037037,14137.2071891567,455001.167820716,3953899.03819621
usa_NC_0038_0032,31-Dec-2023 15:35:01,0.35068287037037,14141.3594790566,455014.801642035,3953851.99987493
usa_NC_0038_0031,31-Dec-2023 15:35:01,0.35068287037037,14145.8355304723,455028.747891844,3953805.05029958
usa_NC_0038_0030,31-Dec-2023 15:35:01,0.35068287037037,14151.1940721841,455043.545062198,3953758.34601993
usa_NC_0038_0029,31-Dec-2023 15:35:01,0.35068287037037,14157.2343633593,455059.000556785,3953711.82641753
usa_NC_0038_0028,31-Dec-2023 15:35:01,0.35068287037037,14163.2697295719,455074.453156484,3953665.29616863
usa_NC_0038_0027,31-Dec-2023 15:35:01,0.35068287037037,14169.9172825276,455090.497857681,3953618.92700029
usa_NC_0038_0026,31-Dec-2023 15:35:01,0.35068287037037,14176.7314187051,455106.61391079,3953573.05088585
usa_NC_0038_0025,31-Dec-2023 15:35:01,0.35068287037037,14182.8024897892,455121.957680725,3953527.24747473
usa_NC_0038_0024,31-Dec-2023 15:35:01,0.35068287037037,14188.6766273874,455137.114621293,3953481.37401528
usa_NC_0038_0023,31-Dec-2023 15:35:01,0.35068287037037,14193.11261061,455150.88501483,3953435.10001009
usa_NC_0038_0022,31-Dec-2023 15:35:01,0.35068287037037,14197.970053195,455165.064436774,3953388.92991098
usa_NC_0038_0021,31-Dec-2023 15:35:01,0.35068287037037,14202.7087497837,455179.130990023,3953342.71865156
usa_NC_0038_0020,31-Dec-2023 15:35:01,0.35068287037037,14207.7342472748,455193.477024839,3953296.57239538
usa_NC_0038_0019,31-Dec-2023 15:35:01,0.35068287037037,14212.2623186976,455207.343484724,3953250.28759276
usa_NC_0038_0018,31-Dec-2023 15:35:01,0.35068287037037,14216.4923966062,455220.922800388,3953203.91901434
usa_NC_0038_0017,31-Dec-2023 15:35:01,0.35068287037037,14221.3229762798,455235.085685509,3953157.69458195
usa_NC_0038_0016,31-Dec-2023 15:35:01,0.35068287037037,14227.2536857082,455250.317870396,3953111.7332753
usa_NC_0038_0015,31-Dec-2023 15:35:01,0.35068287037037,14234.784409106,455267.106431704,3953066.14864408
usa_NC_0038_0014,31-Dec-2023 15:35:01,0.35068287037037,14243.5520162288,455285.149758383,3953020.59689707
usa_NC_0038_0013,31-Dec-2023 15:35:01,0.35068287037037,14252.9175015196,455303.911806264,3952974.49955723
usa_NC_0038_0012,31-Dec-2023 15:35:01,0.35068287037037,14260.7556132803,455321.125113092,3952928.35803829
usa_NC_0038_0011,31-Dec-2023 15:35:01,0.35068287037037,14267.3227508152,455337.240642749,3952881.22403317
usa_NC_0038_0010,31-Dec-2023 15:35:01,0.35068287037037,14272.1723175892,455351.620413351,3952834.01112181
usa_NC_0038_0009,31-Dec-2023 15:35:01,0.35068287037037,14276.6871800421,455365.675534882,3952786.71477636
usa_NC_0038_0008,31-Dec-2023 15:35:01,0.35068287037037,14281.6419824388,455380.18053639,3952739.41221258
usa_NC_0038_0007,31-Dec-2023 15:35:01,0.35068287037037,14287.5687451147,455395.692612793,3952692.03008269
usa_NC_0038_0006,31-Dec-2023 15:35:01,0.35068287037037,14294.443129983,455412.127107036,3952644.86783746
usa_NC_0038_0005,31-Dec-2023 15:35:01,0.35068287037037,14302.4140999895,455429.629222773,3952597.95902741
usa_NC_0038_0004,31-Dec-2023 15:35:01,0.35068287037037,14310.5886773333,455447.330403134,3952551.09309461
usa_NC_0038_0003,31-Dec-2023 15:35:01,0.35068287037037,14319.5258587439,455465.774677485,3952504.4002455
usa_NC_0038_0002,31-Dec-2023 15:35:01,0.35068287037037,14327.5578270293,455483.33911802,3952457.49083189
usa_NC_0038_0001,31-Dec-2023 15:35:01,0.35068287037037,14335.3222313021,455500.642374457,3952410.52301945
usa_NC_0037_0178,31-Dec-2023 15:35:01,0.35068287037037,14341.4145052183,455516.318257154,3952363.16579654
usa_NC_0037_0177,31-Dec-2023 15:35:01,0.35068287037037,14349.3216841734,455533.762163375,3952316.22274325
usa_NC_0037_0176,31-Dec-2023 15:35:01,0.35068287037037,14356.4876573312,455550.485963651,3952269.10076748
usa_NC_0037_0175,31-Dec-2023 15:35:01,0.35068287037037,14365.2698896876,455568.784930146,3952222.34434038
usa_NC_0037_0174,31-Dec-2023 15:35:01,0.35068287037037,14373.5623886912,455586.608702138,3952175.46670384
