id,date,x_s,UTM_E,UTM_N
usa_NC_0040_0124,01-Jan-1849,9854.35454925154,446764.462853309,3973261.87033516
usa_NC_0040_0123,01-Jan-1849,9867.56688528432,446786.889072866,3973217.06777647
usa_NC_0040_0122,01-Jan-1849,9879.46219903544,446808.089926827,3973171.67623434
usa_NC_0040_0121,01-Jan-1849,9890.92261017707,446828.886517435,3973126.08833497
usa_NC_0040_0120,01-Jan-1849,9903.09576557912,446850.346304662,3973080.81890562
usa_NC_0040_0119,01-Jan-1849,9916.15286145311,446872.628116785,3973035.9467773
usa_NC_0040_0118,01-Jan-1849,9927.8479755067,446893.639741255,3972990.48052946
usa_NC_0040_0117,01-Jan-1849,9939.36526615756,446914.446102722,3972945.13400674
usa_NC_0040_0116,01-Jan-1849,9950.22499118967,446934.640469604,3972899.49437351
usa_NC_0040_0115,01-Jan-1849,9962.09815387298,446955.776900554,3972854.31218447
usa_NC_0040_0114,01-Jan-1849,9973.9059033496,446976.852182842,3972809.10218241
usa_NC_0040_0113,01-Jan-1849,9986.50758273544,446998.666011708,3972764.24788643
usa_NC_0040_0112,01-Jan-1849,9999.48971878898,447020.833984947,3972719.56290734
usa_NC_0040_0111,01-Jan-1849,10014.5662335297,447044.952013443,3972675.80738327
usa_NC_0040_0110,01-Jan-1849,10030.1461428238,447069.53978325,3972632.27007575
usa_NC_0040_0109,01-Jan-1849,10042.9420950059,447091.535705456,3972587.49595063
usa_NC_0040_0108,01-Jan-1849,10052.5916209649,447110.600476291,3972541.33321911
usa_NC_0040_0107,01-Jan-1849,10064.4948165914,447131.761029901,3972496.18357863
usa_NC_0040_0106,01-Jan-1849,10076.4144517522,447152.92879611,3972451.08173963
usa_NC_0040_0105,01-Jan-1849,10087.8709415102,447173.66434996,3972405.77927898
usa_NC_0040_0104,01-Jan-1849,10099.3585432548,447194.426926642,3972360.50036004
usa_NC_0040_0103,01-Jan-1849,10110.2215981545,447214.593395495,3972315.01733232
usa_NC_0040_0102,01-Jan-1849,10122.4171253809,447236.0007524,3972270.12445421
usa_NC_0040_0101,01-Jan-1849,10136.8815140288,447259.525804566,3972226.21253708
usa_NC_0040_0100,01-Jan-1849,10150.8613419548,447282.59896013,3972182.08921665
usa_NC_0040_0099,01-Jan-1849,10163.4546131058,447304.376779503,3972137.37221581
usa_NC_0040_0098,01-Jan-1849,10174.9281523245,447325.107209443,3972092.18240577
usa_NC_0040_0097,01-Jan-1849,10191.5444073189,447350.645765147,3972049.17580199
usa_NC_0040_0096,01-Jan-1849,10203.3083183128,447371.646881066,3972004.11323487
usa_NC_0040_0095,01-Jan-1849,10213.0174261034,447390.723628181,3971958.19463404
usa_NC_0040_0094,01-Jan-1849,10224.1638170637,447411.143413288,3971912.88986839
usa_NC_0040_0093,01-Jan-1849,10233.6885295407,447430.0433391,3971866.91512129
usa_NC_0040_0092,01-Jan-1849,10242.8594770629,447448.618114043,3971820.762179
usa_NC_0040_0091,01-Jan-1849,10253.4292084814,447468.504003059,3971775.18635746
usa_NC_0040_0090,01-Jan-1849,10262.3030838351,447486.800567978,3971728.90963121
usa_NC_0040_0089,01-Jan-1849,10271.9467062736,447505.81894477,3971682.94894534
usa_NC_0040_0088,01-Jan-1849,10282.2680109419,447525.47356035,3971637.26270419
usa_NC_0040_0087,01-Jan-1849,10293.6288142788,447546.123497331,3971591.90038504
usa_NC_0040_0086,01-Jan-1849,10300.1495998532,447562.232176191,3971544.56411552
usa_NC_0040_0085,01-Jan-1849,10309.300189859,447580.809327113,3971498.29539225
usa_NC_0040_0084,01-Jan-1849,10319.562281657,447600.430442272,3971452.4746182
usa_NC_0040_0083,01-Jan-1849,10327.5851299885,447617.948200028,3971405.75228072
usa_NC_0040_0082,01-Jan-1849,10335.8063668046,447635.651857883,3971359.11206729
usa_NC_0040_0081,01-Jan-1849,10344.2058553654,447653.522614612,3971312.54530227
usa_NC_0040_0080,01-Jan-1849,10354.2198747837,447672.910862244,3971266.62389449
usa_NC_0040_0079,01-Jan-1849,10364.3596358273,447692.416998792,3971220.75422481
usa_NC_0040_0078,01-Jan-1849,10371.273304009,447708.877160729,3971173.66400372
usa_NC_0040_0077,01-Jan-1849,10377.2398116894,447724.443083097,3971126.21523951
usa_NC_0040_0076,01-Jan-1849,10384.8535059581,447741.557950488,3971079.42107663
usa_NC_0040_0075,01-Jan-1849,10394.160720257,447760.266749055,3971033.29284142
usa_NC_0040_0074,01-Jan-1849,10403.2052954141,447778.728782881,3970987.05918066
usa_NC_0040_0073,01-Jan-1849,10407.6364959288,447792.84550744,3970939.02759797
usa_NC_0040_0072,01-Jan-1849,10415.5851028488,447810.27439264,3970892.37113516
usa_NC_0040_0071,01-Jan-1849,10427.9614258247,447831.876370172,3970847.42695917
usa_NC_0040_0070,01-Jan-1849,10440.5695897548,447853.699195424,3970802.56073453
usa_NC_0040_0069,01-Jan-1849,10451.2563345615,447873.712327237,3970756.94529789
usa_NC_0040_0068,01-Jan-1849,10458.0931027241,447890.099152154,3970709.82963814
usa_NC_0040_0067,01-Jan-1849,10468.2046721038,447909.618608807,3970663.74943892
usa_NC_0040_0066,01-Jan-1849,10473.2369467322,447924.338938607,3970615.76465658
usa_NC_0040_0065,01-Jan-1849,10477.9115441096,447938.716367176,3970567.67054284
usa_NC_0040_0064,01-Jan-1849,10482.6832181464,447953.185180503,3970519.61451775
usa_NC_0040_0063,01-Jan-1849,10489.3276582208,447969.420448373,3970472.27579656
usa_NC_0040_0062,01-Jan-1849,10498.9869922609,447988.500289559,3970426.08770104
usa_NC_0040_0061,01-Jan-1849,10510.1663892479,448009.014178131,3970380.48044643
usa_NC_0040_0060,01-Jan-1849,10523.3244227937,448031.394795634,3970335.62897512
usa_NC_0040_0059,01-Jan-1849,10533.2627773541,448050.737994501,3970289.5468671
usa_NC_0040_0058,01-Jan-1849,10541.5780966226,448068.549894351,3970242.84510204
usa_NC_0040_0057,01-Jan-1849,10550.9273219534,448087.33718476,3970196.53845957
usa_NC_0040_0056,01-Jan-1849,10561.3968811903,448107.181489704,3970150.65953073
usa_NC_0040_0055,01-Jan-1849,10569.8579617523,448125.130713516,3970104.01441007
usa_NC_0040_0054,01-Jan-1849,10577.9538651041,448142.736866228,3970057.22253351
usa_NC_0040_0053,01-Jan-1849,10587.1896080053,448161.429097332,3970010.81246749
usa_NC_0040_0052,01-Jan-1849,10597.164256083,448180.818552526,3969964.68409253
usa_NC_0040_0051,01-Jan-1849,10607.263162334,448200.325253347,3969918.60310441
usa_NC_0040_0050,01-Jan-1849,10616.175880501,448218.712973253,3969872.06843139
usa_NC_0040_0049,01-Jan-1849,10625.0166735003,448237.03297739,3969825.50557708
usa_NC_0040_0048,01-Jan-1849,10633.6654874301,448255.172038106,3969778.86850288
usa_NC_0040_0047,01-Jan-1849,10641.9486518841,448272.973562563,3969732.05456423
usa_NC_0040_0046,01-Jan-1849,10651.0892132827,448291.592327577,3969685.52640943
usa_NC_0040_0045,01-Jan-1849,10660.0511388404,448310.042980555,3969638.92791629
usa_NC_0040_0044,01-Jan-1849,10670.8141932942,448330.191921456,3969593.02227187
usa_NC_0040_0043,01-Jan-1849,10681.9216086399,448350.665263935,3969547.25058055
usa_NC_0040_0042,01-Jan-1849,10690.2499015563,448368.519298878,3969500.40416427
usa_NC_0040_0041,01-Jan-1849,10699.9149274208,448387.633349956,3969454.0739168
usa_NC_0040_0040,01-Jan-1849,10709.5488905346,448406.717965665,3969407.73245211
usa_NC_0040_0039,01-Jan-1849,10715.8782880586,448422.689679612,3969360.10489397
usa_NC_0040_0038,01-Jan-1849,10723.4120191022,448439.796438823,3969312.94323046
usa_NC_0040_0037,01-Jan-1849,10734.75525959,448460.468812362,3969267.37900175
usa_NC_0040_0036,01-Jan-1849,10743.9390664694,448479.107707778,3969220.97080191
usa_NC_0040_0035,01-Jan-1849,10753.2306425162,448497.850655193,3969174.59186628
usa_NC_0040_0034,01-Jan-1849,10762.5565636382,448516.625925427,3969128.22644869
usa_NC_0040_0033,01-Jan-1849,10771.4404568653,448534.984932985,3969081.68836044
usa_NC_0040_0032,01-Jan-1849,10784.892970997,448557.645899835,3969036.93674147
usa_NC_0040_0031,01-Jan-1849,10793.7065031996,448575.938518998,3968990.37181155
usa_NC_0040_0030,01-Jan-1849,10805.635591509,448597.164653865,3968945.0261163
usa_NC_0040_0029,01-Jan-1849,10817.5264350043,448618.354586826,3968899.66641383
usa_NC_0040_0028,01-Jan-1849,10827.5445762389,448637.781183921,3968853.57412591
usa_NC_0040_0027,01-Jan-1849,10840.1540729377,448659.64739122,3968808.49760282
usa_NC_0040_0026,01-Jan-1849,10849.4153435293,448678.361223667,3968762.10971129
usa_NC_0040_0025,01-Jan-1849,10856.636661171,448695.154625952,3968714.92186102
usa_NC_0040_0024,01-Jan-1849,10872.140054066,448719.744634892,3968670.98286127
usa_NC_0040_0023,01-Jan-1849,10885.7786895068,448742.578855807,3968626.31404864
usa_NC_0040_0022,01-Jan-1849,10896.3447046651,448762.521068638,3968580.43739647
usa_NC_0040_0021,01-Jan-1849,10907.2558467358,448782.788744941,3968534.6932925
usa_NC_0040_0020,01-Jan-1849,10918.2548756107,448803.139086677,3968488.98401328
usa_NC_0040_0019,01-Jan-1849,10928.361550339,448822.649495017,3968442.92411628
usa_NC_0040_0018,01-Jan-1849,10939.2607847011,448842.905839058,3968397.17595448
usa_NC_0040_0017,01-Jan-1849,10950.6450340929,448863.618602145,3968351.61888246
usa_NC_0040_0016,01-Jan-1849,10959.2829489241,448881.754492635,3968304.9420518
usa_NC_0040_0015,01-Jan-1849,10969.2872649986,448901.193458434,3968258.7173122
usa_NC_0040_0014,01-Jan-1849,10980.915757123,448922.160236257,3968213.1355015
usa_NC_0040_0013,01-Jan-1849,10988.2205203717,448939.060375656,3968165.83934749
usa_NC_0040_0012,01-Jan-1849,10998.5799761418,448958.833731483,3968119.7535826
usa_NC_0040_0011,01-Jan-1849,11007.8909059179,448977.621267939,3968073.25027479
usa_NC_0040_0010,01-Jan-1849,11020.7556435694,448999.74883195,3968028.16839834
usa_NC_0040_0009,01-Jan-1849,11033.6557909934,449021.908671547,3967983.10570978
usa_NC_0040_0008,01-Jan-1849,11044.2603738464,449041.911256904,3967937.12375376
usa_NC_0040_0007,01-Jan-1849,11053.3904486627,449060.529138883,3967890.54650172
usa_NC_0040_0006,01-Jan-1849,11060.4710484691,449077.223455487,3967843.13638673
usa_NC_0040_0005,01-Jan-1849,11070.9238425919,449097.084633061,3967797.0874634
usa_NC_0040_0004,01-Jan-1849,11082.3583517843,449117.867145066,3967751.43783299
usa_NC_0040_0003,01-Jan-1849,11091.0068983542,449136.035447127,3967704.65305975
usa_NC_0040_0002,01-Jan-1849,11105.5339040172,449160.015863409,3967658.78188434
usa_NC_0040_0001,01-Jan-1849,11116.2479944711,449179.824331214,3967614.33021615
usa_NC_0039_0165,01-Jan-1849,11123.7417378034,449196.910700931,3967567.06651967
usa_NC_0039_0164,01-Jan-1849,11134.3725406419,449216.938966671,3967521.08985809
usa_NC_0039_0163,01-Jan-1849,11143.627245073,449235.677635873,3967474.54416501
usa_NC_0039_0162,01-Jan-1849,11153.5998045827,449255.083099056,3967428.32502148
usa_NC_0039_0161,01-Jan-1849,11164.421807773,449275.27722562,3967382.4940847
usa_NC_0039_0160,01-Jan-1849,11175.841126135,449296.030802387,3967336.91173354
usa_NC_0039_0159,01-Jan-1849,11186.6593476962,449316.221195101,3967291.08018352
usa_NC_0039_0158,01-Jan-1849,11198.4530272057,449337.325016045,3967245.65555999
usa_NC_0039_0157,01-Jan-1849,11208.6943521729,449356.974996753,3967199.5843524
usa_NC_0039_0156,01-Jan-1849,11214.481972896,449372.455385438,3967151.6507154
usa_NC_0039_0155,01-Jan-1849,11226.3300436055,449393.61012445,3967106.24885389
usa_NC_0039_0154,01-Jan-1849,11235.9460596428,449412.675642413,3967059.911372
usa_NC_0039_0153,01-Jan-1849,11247.4094322523,449433.470517751,3967014.34716977
usa_NC_0039_0152,01-Jan-1849,11261.1190719832,449456.367354695,3966969.72735992
usa_NC_0039_0151,01-Jan-1849,11272.3135121535,449476.908041894,3966924.06276497
usa_NC_0039_0150,01-Jan-1849,11283.821969866,449497.740316546,3966878.54148578
usa_NC_0039_0149,01-Jan-1849,11294.1104515335,449517.431374284,3966832.50536856
usa_NC_0039_0148,01-Jan-1849,11300.951724997,449533.898249308,3966785.01210009
usa_NC_0039_0147,01-Jan-1849,11312.8443500386,449555.090410066,3966739.65034068
usa_NC_0039_0146,01-Jan-1849,11323.5295504579,449575.159707212,3966693.74595023
usa_NC_0039_0145,01-Jan-1849,11333.9096450614,449594.945257852,3966647.70448428
usa_NC_0039_0144,01-Jan-1849,11345.2009310743,449615.583002393,3966602.04841232
usa_NC_0039_0143,01-Jan-1849,11355.4956945831,449635.289362196,3966555.96777602
usa_NC_0039_0142,01-Jan-1849,11365.4185535787,449654.648516632,3966509.72674172
usa_NC_0039_0141,01-Jan-1849,11375.2743317613,449673.945466203,3966463.45466974
usa_NC_0039_0140,01-Jan-1849,11384.5532613461,449692.70395625,3966416.93341416
usa_NC_0039_0139,01-Jan-1849,11395.1876523835,449712.729335779,3966370.98950794
usa_NC_0039_0138,01-Jan-1849,11406.2936939084,449733.195531156,3966325.24657236
usa_NC_0039_0137,01-Jan-1849,11417.2467546304,449753.519005308,3966279.43715891
usa_NC_0039_0136,01-Jan-1849,11429.4975000606,449775.054382011,3966234.18541742
usa_NC_0039_0135,01-Jan-1849,11440.1111285227,449795.061158007,3966188.2286524
usa_NC_0039_0134,01-Jan-1849,11449.9709211048,449814.364535771,3966141.94489806
usa_NC_0039_0133,01-Jan-1849,11459.8381679129,449833.6753705,3966095.66186748
usa_NC_0039_0132,01-Jan-1849,11469.7224859733,449853.00263039,3966049.38375914
usa_NC_0039_0131,01-Jan-1849,11481.3896506898,449873.993858618,3966003.87694763
usa_NC_0039_0130,01-Jan-1849,11494.9940296118,449896.777811233,3965959.28487478
usa_NC_0039_0129,01-Jan-1849,11505.2417334697,449916.429964507,3965913.23534831
usa_NC_0039_0128,01-Jan-1849,11515.1562622458,449935.771444478,3965867.04025196
usa_NC_0039_0127,01-Jan-1849,11524.3174273492,449954.410331932,3965820.51654399
usa_NC_0039_0126,01-Jan-1849,11535.2900303712,449974.739159782,3965774.78006902
usa_NC_0039_0125,01-Jan-1849,11546.2690924153,449995.074077748,3965729.04607922
usa_NC_0039_0124,01-Jan-1849,11557.4235089707,450015.572613393,3965683.38817354
usa_NC_0039_0123,01-Jan-1849,11567.9277679977,450035.464836175,3965637.44652967
usa_NC_0039_0122,01-Jan-1849,11578.0598243247,450055.01006583,3965591.34190392
usa_NC_0039_0121,01-Jan-1849,11588.9139125225,450075.221318621,3965545.58900079
usa_NC_0039_0120,01-Jan-1849,11599.2819271215,450094.978804392,3965499.62633394
usa_NC_0039_0119,01-Jan-1849,11610.0109765836,450115.072999695,3965453.821119
usa_NC_0039_0118,01-Jan-1849,11620.6582385629,450135.090939964,3965407.980126
usa_NC_0039_0117,01-Jan-1849,11630.2840015701,450154.156301411,3965361.69316917
usa_NC_0039_0116,01-Jan-1915,11457.0956758499,450002.875753521,3965234.92413502
usa_NC_0039_0115,01-Jan-1915,11466.052482481,450021.336931214,3965188.24684882
usa_NC_0039_0114,01-Jan-1849,11660.4781005886,450212.580537441,3965223.40625612
usa_NC_0039_0113,01-Jan-1849,11671.5193189706,450232.965960983,3965177.7367205
usa_NC_0039_0112,01-Jan-1849,11682.6744248549,450253.457602118,3965132.11683539
usa_NC_0039_0111,01-Jan-1849,11692.5049290109,450272.714045773,3965085.91848899
usa_NC_0039_0110,01-Jan-1849,11702.2732952092,450291.912573527,3965039.69286625
usa_NC_0039_0109,01-Jan-1849,11714.8043611219,450313.68735232,3964994.6736291
usa_NC_0039_0108,01-Jan-1849,11726.3105250839,450334.506410199,3964949.20678586
usa_NC_0039_0107,01-Jan-1849,11738.3974066774,450355.86699005,3964903.99354545
usa_NC_0039_0106,01-Jan-1849,11750.4251658067,450377.17244119,3964858.75446955
usa_NC_0039_0105,01-Jan-1849,11763.3423236747,450399.307239517,3964813.9039064
usa_NC_0039_0104,01-Jan-1849,11777.2542179594,450422.369592374,3964769.48796043
usa_NC_0039_0103,01-Jan-1849,11786.9305971932,450441.482449706,3964723.22162665
usa_NC_0039_0102,01-Jan-1849,11800.5152126058,450464.239613442,3964678.66275608
usa_NC_0039_0101,01-Jan-1849,11813.0045936754,450485.975505421,3964633.62539247
usa_NC_0039_0100,01-Jan-1849,11825.3806703577,450507.605679191,3964588.53885505
usa_NC_0039_0099,01-Jan-1849,11837.7860936782,450529.261229875,3964543.47508702
usa_NC_0039_0098,01-Jan-1849,11851.6251334638,450552.253570508,3964499.0377094
usa_NC_0039_0097,01-Jan-1849,11864.5696600256,450574.411825132,3964454.20943307
usa_NC_0039_0096,01-Jan-1849,11876.1548031205,450595.294289389,3964408.82833549
usa_NC_0039_0095,01-Jan-1849,11885.7011456874,450614.273779029,3964362.56580628
usa_NC_0039_0094,01-Jan-1849,11894.9559966693,450632.981179749,3964316.17734026
usa_NC_0039_0093,01-Jan-1849,11907.3804104021,450654.64449461,3964271.17163131
usa_NC_0039_0092,01-Jan-1849,11921.4425756597,450677.835487896,3964226.87879967
usa_NC_0039_0091,01-Jan-1849,11935.1142607158,450700.662512308,3964182.41466341
usa_NC_0039_0090,01-Jan-1849,11945.6005734951,450720.51829376,3964136.56380033
usa_NC_0039_0089,01-Jan-1849,11957.7426304528,450741.918596494,3964091.43334867
usa_NC_0039_0088,01-Jan-1849,11971.2957574488,450764.635424963,3964046.91563575
usa_NC_0039_0087,01-Jan-1849,11983.9206045055,450786.486367167,3964001.99384252
usa_NC_0039_0086,01-Jan-1849,11996.968374058,450808.732034056,3963957.25500336
usa_NC_0039_0085,01-Jan-1849,12008.6462988843,450829.699615198,3963911.92144287
usa_NC_0039_0084,01-Jan-1849,12020.9067862115,450851.210835231,3963866.84030628
usa_NC_0039_0083,01-Jan-1849,12033.2751032155,450872.822755946,3963821.80551395
usa_NC_0039_0082,01-Jan-1849,12046.2069255854,450894.960675481,3963777.01416859
usa_NC_0039_0081,01-Jan-1849,12060.2461032798,450918.132292117,3963732.70099232
usa_NC_0039_0080,01-Jan-1849,12072.7254313001,450939.848195708,3963687.71235426
usa_NC_0039_0079,01-Jan-1849,12084.2046321653,450960.630607466,3963642.29130091
usa_NC_0039_0078,01-Jan-1849,12094.5049288799,450980.312462121,3963596.36153518
usa_NC_0039_0077,01-Jan-1849,12103.1775068656,450998.474557243,3963549.73046351
usa_NC_0039_0076,01-Jan-1849,12110.7990308716,451015.655016803,3963502.64801048
usa_NC_0039_0075,01-Jan-1849,12116.5609391382,451031.098712269,3963454.76678146
usa_NC_0039_0074,01-Jan-1849,12124.6383313941,451048.703814998,3963407.88569157
usa_NC_0039_0073,01-Jan-1849,12132.8155373962,451066.433737816,3963360.88933563
usa_NC_0039_0072,01-Jan-1849,12141.9536097698,451085.093603671,3963314.14279458
usa_NC_0039_0071,01-Jan-1849,12148.2898732231,451101.149336884,3963266.12981159
usa_NC_0039_0070,01-Jan-1849,12153.4278496391,451116.091129149,3963217.57617712
usa_NC_0039_0069,01-Jan-1909,11907.1596572903,450896.606460306,3963059.17695836
usa_NC_0039_0068,01-Jan-1909,11930.3019507402,450928.416028643,3963018.09225044
usa_NC_0039_0067,01-Jan-1849,12021.0840932952,451023.249917947,3963006.79729509
usa_NC_0039_0066,01-Jan-1849,11925.2193287852,450944.162602524,3962913.35232281
usa_NC_0039_0065,01-Jan-1849,11813.2908545499,450850.181708306,3962812.46232054
usa_NC_0039_0064,01-Jan-1849,11740.8592562676,450793.046106329,3962728.74944375
usa_NC_0039_0063,01-Jan-1909,12015.8262866062,451059.265822207,3962799.72804153
usa_NC_0039_0062,01-Jan-1849,11945.7273472742,451004.297139389,3962717.07536939
usa_NC_0039_0061,01-Jan-1849,12126.5905741838,451182.780573061,3962746.87838436
usa_NC_0039_0060,01-Jan-1849,12113.1649868352,451180.52572397,3962689.64757962
usa_NC_0039_0059,01-Jan-1849,12078.0840489394,451158.159545355,3962622.54745211
usa_NC_0039_0058,01-Jan-1849,12031.1402206354,451124.800276491,3962549.92086861
usa_NC_0039_0057,01-Jan-1849,11991.8123792858,451098.550851269,3962480.58070042
usa_NC_0039_0056,01-Jan-1909,12168.4157832281,451272.822831401,3962509.7202126
usa_NC_0039_0055,01-Jan-1909,12195.7363359676,451308.431586513,3962470.94589983
usa_NC_0039_0054,01-Jan-1909,12227.2021858595,451347.877003837,3962434.12622518
usa_NC_0039_0053,01-Jan-1909,12258.281353413,451386.951528889,3962397.18927485
usa_NC_0039_0052,01-Jan-1849,12297.029919115,451433.125539953,3962363.86314706
usa_NC_0039_0051,01-Jan-1849,12005.9366653015,451173.53764256,3962177.39935995
usa_NC_0039_0050,01-Jan-1849,12388.8353485202,451538.681909723,3962304.13104063
usa_NC_0039_0049,01-Jan-1849,12193.7859322115,451368.232796225,3962161.72478587
usa_NC_0039_0048,01-Jan-1849,12435.104060182,451601.989953418,3962223.43743409
usa_NC_0039_0047,01-Jan-1849,12449.4636195358,451625.504500909,3962179.04311007
usa_NC_0039_0046,01-Jan-1849,12463.6579429928,451648.831516152,3962134.74401776
usa_NC_0039_0045,01-Jan-1849,12480.4956213773,451674.605206597,3962091.6907037
usa_NC_0039_0044,01-Jan-1849,12496.9392735836,451700.01394243,3962048.45292181
usa_NC_0039_0043,01-Jan-1849,12515.2366992404,451727.1377807,3962006.09250394
usa_NC_0039_0042,01-Jan-1849,12529.4556389471,451750.487501421,3961961.80540925
usa_NC_0039_0041,01-Jan-1849,12545.403596185,451775.436982878,3961918.33622361
usa_NC_0039_0040,01-Jan-1849,12563.0183886047,451801.928194701,3961875.65801699
usa_NC_0039_0039,01-Jan-1849,12290.467948671,451560.036105214,3961695.26749113
usa_NC_0039_0038,01-Jan-1849,12322.2910751695,451599.695122288,3961659.2021762
usa_NC_0039_0037,01-Jan-1849,12614.5866404013,451880.218947004,3961747.03052479
usa_NC_0039_0036,01-Jan-1849,12630.8810662223,451905.488155907,3961703.72943954
usa_NC_0039_0035,01-Jan-1849,12646.6878313845,451930.314594546,3961660.15545945
usa_NC_0039_0034,01-Jan-1849,12660.7945747982,451953.569471205,3961615.77042761
usa_NC_0039_0033,01-Jan-1849,12675.4130190434,451977.297592778,3961571.6284685
usa_NC_0039_0032,01-Jan-1849,11955.5385200369,451322.329410497,3961175.59247063
usa_NC_0039_0031,01-Jan-1849,12704.8694264917,452025.715952828,3961479.65003066
usa_NC_0039_0030,01-Jan-1849,12717.7478126244,452047.078476976,3961438.466352
usa_NC_0039_0029,01-Jan-1849,12074.59938906,451463.681945951,3961075.81588656
usa_NC_0039_0028,01-Jan-1849,12749.3074930049,452099.31468355,3961338.11563371
usa_NC_0039_0027,01-Jan-1849,12440.5581366676,451821.845912322,3961151.0298859
usa_NC_0039_0026,01-Jan-1849,12773.6071937997,452139.582459123,3961260.6095024
usa_NC_0039_0025,01-Jan-1849,12786.7542807071,452161.954612275,3961215.7445258
usa_NC_0039_0024,01-Jan-1849,12801.2361708433,452185.559217832,3961171.52380926
usa_NC_0039_0023,01-Jan-1849,12815.0583614961,452208.524267844,3961127.13701779
usa_NC_0039_0022,01-Jan-1849,12827.3819067261,452230.074532997,3961082.18228875
usa_NC_0039_0021,01-Jan-1849,12841.6782297544,452253.444253395,3961038.19001916
usa_NC_0039_0020,01-Jan-1849,12855.3381716116,452276.226932749,3960993.88787298
usa_NC_0039_0019,01-Jan-1849,12868.8378285487,452298.86193975,3960949.50675107
usa_NC_0039_0018,01-Jan-1849,12887.4495290809,452326.219445851,3960907.58081364
usa_NC_0039_0017,01-Jan-1849,12900.7646881173,452348.68549627,3960863.10366393
usa_NC_0039_0016,01-Jan-1849,12912.4736634619,452369.667531287,3960817.85623121
usa_NC_0039_0015,01-Jan-1849,12925.4354867927,452391.807207202,3960773.20920043
usa_NC_0039_0014,01-Jan-1849,12938.032741783,452413.609981705,3960728.38764555
usa_NC_0039_0013,01-Jan-1849,12950.6064346394,452435.390957741,3960683.55493351
usa_NC_0039_0012,01-Jan-1849,12962.7455499505,452456.770026756,3960638.51573118
usa_NC_0039_0011,01-Jan-1849,12972.3269973908,452475.783310776,3960592.26323326
usa_NC_0039_0010,01-Jan-1849,12981.8847874293,452494.775187064,3960545.9971366
usa_NC_0039_0009,01-Jan-1849,12991.3314884717,452513.663008226,3960499.68484928
usa_NC_0039_0008,01-Jan-1849,13001.8836596321,452533.57261863,3960453.90070164
usa_NC_0039_0007,01-Jan-1849,13015.2758774776,452556.110208256,3960409.45879786
usa_NC_0039_0006,01-Jan-1849,13027.2782303733,452577.361092829,3960364.36313761
usa_NC_0039_0005,01-Jan-1849,13040.3354111504,452599.588336398,3960319.76452401
usa_NC_0039_0004,01-Jan-1849,13054.125010209,452622.493877504,3960275.50921239
usa_NC_0039_0003,01-Jan-1849,13068.1239578559,452645.59355513,3960231.35073947
usa_NC_0039_0002,01-Jan-1849,13081.421164423,452668.043333223,3960186.86340557
usa_NC_0039_0001,01-Jan-1849,13096.7691123979,452692.399621345,3960143.30074878
usa_NC_0038_0147,01-Jan-1849,13386.8163924035,453174.696129408,3959209.90949113
usa_NC_0038_0146,01-Jan-1849,13399.973156944,453197.056640611,3959165.15216314
usa_NC_0038_0145,01-Jan-1849,13413.1929717726,453219.475539849,3959120.42440466
usa_NC_0038_0144,01-Jan-1849,13427.7319479969,453243.115893004,3959076.3161217
usa_NC_0038_0143,01-Jan-1849,13442.9957174078,453267.427248335,3959032.54873621
usa_NC_0038_0142,01-Jan-1849,13457.3815644159,453290.925655516,3958988.36933834
usa_NC_0038_0141,01-Jan-1849,13471.7443132719,453314.402628573,3958944.17932784
usa_NC_0038_0140,01-Jan-1849,13485.9447843429,453337.729316014,3958899.91324915
usa_NC_0038_0139,01-Jan-1849,13500.0681929898,453360.98462464,3958855.6111034
usa_NC_0038_0138,01-Jan-1849,13514.2900025989,453384.330991478,3958811.3554388
usa_NC_0038_0137,01-Jan-1849,13528.6103254794,453407.768509662,3958767.14636239
usa_NC_0038_0136,01-Jan-1849,13544.0437112983,453432.236288331,3958723.4617809
usa_NC_0038_0135,01-Jan-1849,13558.3716311343,453455.680704745,3958679.25695278
usa_NC_0038_0134,01-Jan-1849,13572.4434098201,453478.887996152,3958634.93161953
usa_NC_0038_0133,01-Jan-1849,13588.8399192249,453504.2164703,3958591.85491287
usa_NC_0038_0132,01-Jan-1849,13602.0085310987,453526.539837779,3958547.34392654
usa_NC_0038_0131,01-Jan-1849,13615.2166716878,453548.89961316,3958502.8524687
usa_NC_0038_0130,01-Jan-1849,13628.423567574,453571.258050914,3958458.36135274
usa_NC_0038_0129,01-Jan-1849,13641.5618636456,453593.552731019,3958413.83921788
usa_NC_0038_0128,01-Jan-1849,13654.7977051739,453615.937610115,3958369.3634981
usa_NC_0038_0127,01-Jan-1849,13667.2135160154,453637.562008423,3958324.50863892
usa_NC_0038_0126,01-Jan-1849,13680.0119652226,453659.540703806,3958279.83346634
usa_NC_0038_0125,01-Jan-1849,13692.7433194219,453681.456775006,3958235.12928206
usa_NC_0038_0124,01-Jan-1849,13705.9922975769,453703.852733155,3958190.66515882
usa_NC_0038_0123,01-Jan-1849,13719.2337823188,453726.241572798,3958146.19841804
usa_NC_0038_0122,01-Jan-1849,13731.897649163,453748.09399559,3958101.4683454
usa_NC_0038_0121,01-Jan-1849,13743.5001235801,453768.9603459,3958056.25633512
usa_NC_0038_0120,01-Jan-1849,13754.6691405184,453789.423120853,3958010.85189957
usa_NC_0038_0119,01-Jan-1849,13766.6064204028,453810.598522446,3957965.80189671
