id,date_init,x_init,UTM_E_init,UTM_N_init,date_now,x_now,UTM_E_now,UTM_N_now,dx
usa_NC_0040_0025,01-Jan-1849,10856.636661171,448695.154625952,3968714.92186102,08-Dec-2019,10778.4860292251,448621.583474033,3968684.27262603,-78.1506319459004
usa_NC_0040_0026,01-Jan-1849,10849.4153435293,448678.361223667,3968762.10971129,08-Dec-2019,10773.3214476532,448606.723801057,3968732.27953057,-76.0938958760999
usa_NC_0040_0027,01-Jan-1849,10840.1540729377,448659.64739122,3968808.49760282,08-Dec-2019,10763.4693641199,448587.45125058,3968778.4483553,-76.6847088178001
usa_NC_0040_0028,01-Jan-1849,10827.5445762389,448637.781183921,3968853.57412591,08-Dec-2019,10755.4664872596,448569.91967014,3968825.34178723,-72.0780889793004
usa_NC_0040_0029,01-Jan-1849,10817.5264350043,448618.354586826,3968899.66641383,08-Dec-2019,10741.0329546635,448546.333483494,3968869.71711209,-76.4934803407996
usa_NC_0040_0030,01-Jan-1849,10805.635591509,448597.164653865,3968945.0261163,08-Dec-2019,10724.5302970071,448520.798728674,3968913.28441707,-81.1052945019001
usa_NC_0040_0031,01-Jan-1849,10793.7065031996,448575.938518998,3968990.37181155,08-Dec-2019,10721.3272771984,448507.786391171,3968962.05701908,-72.3792260012015
usa_NC_0040_0032,01-Jan-1849,10784.892970997,448557.645899835,3969036.93674147,08-Dec-2019,10710.6479546902,448487.734523441,3969007.90418301,-74.2450163068006
usa_NC_0040_0033,01-Jan-1849,10771.4404568653,448534.984932985,3969081.68836044,08-Dec-2019,10708.4723984545,448475.690228288,3969057.07580277,-62.9680584108009
usa_NC_0040_0034,01-Jan-1849,10762.5565636382,448516.625925427,3969128.22644869,08-Dec-2019,10702.5290260403,448460.098241118,3969104.77307139,-60.0275375978999
usa_NC_0040_0035,01-Jan-1849,10753.2306425162,448497.850655193,3969174.59186628,08-Dec-2019,10703.7946255879,448451.295347117,3969155.28478753,-49.4360169283009
usa_NC_0040_0036,01-Jan-1849,10743.9390664694,448479.107707778,3969220.97080191,08-Dec-2019,10694.3052962292,448432.3645489,3969201.59460264,-49.6337702401997
usa_NC_0040_0037,01-Jan-1849,10734.75525959,448460.468812362,3969267.37900175,08-Dec-2019,10677.4694938958,448406.518335423,3969245.02042313,-57.2857656941997
usa_NC_0040_0038,01-Jan-1849,10723.4120191022,448439.796438823,3969312.94323046,08-Dec-2019,10651.5094730079,448372.079106624,3969284.88520274,-71.9025460942994
usa_NC_0040_0039,01-Jan-1849,10715.8782880586,448422.689679612,3969360.10489397,08-Dec-2019,10645.142522787,448356.060563835,3969332.55546692,-70.7357652716
usa_NC_0040_0040,01-Jan-1849,10709.5488905346,448406.717965665,3969407.73245211,08-Dec-2019,10634.583571915,448336.093566646,3969378.59220051,-74.9653186195992
usa_NC_0040_0041,01-Jan-1849,10699.9149274208,448387.633349956,3969454.0739168,08-Dec-2019,10624.349913991,448316.432611139,3969424.75745739,-75.5650134297994
usa_NC_0040_0042,01-Jan-1849,10690.2499015563,448368.519298878,3969500.40416427,08-Dec-2019,10614.8702694036,448297.481895845,3969471.21636938,-75.3796321527007
usa_NC_0040_0043,01-Jan-1849,10681.9216086399,448350.665263935,3969547.25058055,08-Dec-2019,10604.2733375635,448277.478229045,3969517.24278283,-77.6482710763994
usa_NC_0040_0044,01-Jan-1849,10670.8141932942,448330.191921456,3969593.02227187,08-Dec-2019,10592.0748218751,448255.964636226,3969562.6520541,-78.7393714191003
usa_NC_0040_0045,01-Jan-1849,10660.0511388404,448310.042980555,3969638.92791629,08-Dec-2019,10579.6312462303,448234.219389102,3969607.96999357,-80.4198926100999
usa_NC_0040_0046,01-Jan-1849,10651.0892132827,448291.592327577,3969685.52640943,08-Dec-2019,10571.7381554543,448216.764559854,3969655.03960609,-79.3510578283986
usa_NC_0040_0047,01-Jan-1849,10641.9486518841,448272.973562563,3969732.05456423,08-Dec-2019,10561.1130420763,448196.733725414,3969701.05815748,-80.8356098078002
usa_NC_0040_0048,01-Jan-1849,10633.6654874301,448255.172038106,3969778.86850288,08-Dec-2019,10546.9286144533,448173.357910542,3969745.65196286,-86.7368729768004
usa_NC_0040_0049,01-Jan-1849,10625.0166735003,448237.03297739,3969825.50557708,08-Dec-2019,10531.1043311859,448148.445618248,3969789.56618643,-93.912342314401
usa_NC_0040_0050,01-Jan-1849,10616.175880501,448218.712973253,3969872.06843139,08-Dec-2019,10522.9465220005,448130.764900447,3969836.41529002,-93.2293585004991
usa_NC_0040_0051,01-Jan-1849,10607.263162334,448200.325253347,3969918.60310441,08-Dec-2019,10510.1976180616,448108.753134444,3969881.50880512,-97.0655442724001
usa_NC_0040_0052,01-Jan-1849,10597.164256083,448180.818552526,3969964.68409253,08-Dec-2019,10497.8341397241,448087.104730058,3969926.75086858,-99.3301163589003
usa_NC_0040_0053,01-Jan-1849,10587.1896080053,448161.429097332,3970010.81246749,08-Dec-2019,10488.6405835472,448068.446949759,3969973.20382177,-98.5490244580997
usa_NC_0040_0054,01-Jan-1849,10577.9538651041,448142.736866228,3970057.22253351,08-Dec-2019,10476.9434663987,448047.427000778,3970018.70150616,-101.010398705401
usa_NC_0040_0055,01-Jan-1849,10569.8579617523,448125.130713516,3970104.01441007,08-Dec-2019,10465.6065702561,448026.764434123,3970064.24903471,-104.251391496198
usa_NC_0040_0056,01-Jan-1849,10561.3968811903,448107.181489704,3970150.65953073,08-Dec-2019,10453.2178589884,448005.112169538,3970109.38164463,-108.179022201899
usa_NC_0040_0057,01-Jan-1849,10550.9273219534,448087.33718476,3970196.53845957,08-Dec-2019,10441.0806803986,447983.697343922,3970154.60967004,-109.846641554801
usa_NC_0040_0058,01-Jan-1849,10541.5780966226,448068.549894351,3970242.84510204,08-Dec-2019,10431.635924307,447964.822836525,3970200.86525599,-109.942172315599
usa_NC_0040_0059,01-Jan-1849,10533.2627773541,448050.737994501,3970289.5468671,08-Dec-2019,10418.4109341665,447942.381861996,3970245.67707626,-114.8518431876
usa_NC_0040_0060,01-Jan-1849,10523.3244227937,448031.394795634,3970335.62897512,08-Dec-2019,10406.4122728998,447921.097984254,3970290.95668618,-116.912149893898
usa_NC_0040_0061,01-Jan-1849,10510.1663892479,448009.014178131,3970380.48044643,08-Dec-2019,10394.5343013077,447899.928066556,3970336.28191408,-115.632087940199
usa_NC_0040_0062,01-Jan-1849,10498.9869922609,447988.500289559,3970426.08770104,08-Dec-2019,10382.473610402,447878.585865946,3970381.53683706,-116.5133818589
usa_NC_0040_0063,01-Jan-1849,10489.3276582208,447969.420448373,3970472.27579656,08-Dec-2019,10373.1118864056,447859.789862666,3970427.82329745,-116.215771815199
usa_NC_0040_0064,01-Jan-1849,10482.6832181464,447953.185180503,3970519.61451775,08-Dec-2019,10363.130323127,447840.409738733,3970473.86968489,-119.5528950194
usa_NC_0040_0065,01-Jan-1849,10477.9115441096,447938.716367176,3970567.67054284,08-Dec-2019,10354.0393596473,447821.869783807,3970520.25655804,-123.8721844623
usa_NC_0040_0066,01-Jan-1849,10473.2369467322,447924.338938607,3970615.76465658,08-Dec-2019,10345.6350768442,447803.97759282,3970566.90612161,-127.601869888
usa_NC_0040_0067,01-Jan-1849,10468.2046721038,447909.618608807,3970663.74943892,08-Dec-2019,10335.8861907088,447784.806655674,3970613.0930834,-132.318481395001
usa_NC_0040_0068,01-Jan-1849,10458.0931027241,447890.099152154,3970709.82963814,08-Dec-2019,10324.5870795509,447764.157687069,3970658.76539065,-133.5060231732
usa_NC_0040_0069,01-Jan-1849,10451.2563345615,447873.712327237,3970756.94529789,08-Dec-2019,10314.7364905411,447744.961397734,3970704.56020314,-136.5198440204
usa_NC_0040_0070,01-Jan-1849,10440.5695897548,447853.699195424,3970802.56073453,08-Dec-2019,10303.8891770351,447724.834745582,3970749.9243064,-136.680412719699
usa_NC_0040_0071,01-Jan-1849,10427.9614258247,447831.876370172,3970847.42695917,08-Dec-2019,10292.8877600269,447704.564277318,3970795.22168153,-135.0736657978
usa_NC_0040_0072,01-Jan-1849,10415.5851028488,447810.27439264,3970892.37113516,08-Dec-2019,10286.1412595189,447688.304574456,3970842.16183869,-129.4438433299
usa_NC_0040_0073,01-Jan-1849,10407.6364959288,447792.84550744,3970939.02759797,08-Dec-2019,10278.2273711691,447670.944367496,3970888.65178949,-129.409124759701
usa_NC_0040_0074,01-Jan-1849,10403.2052954141,447778.728782881,3970987.05918066,08-Dec-2019,10268.9268864067,447652.278207631,3970934.6009876,-134.2784090074
usa_NC_0040_0075,01-Jan-1849,10394.160720257,447760.266749055,3971033.29284142,08-Dec-2019,10260.5072078295,447634.441836866,3970980.89263653,-133.6535124275
usa_NC_0040_0076,01-Jan-1849,10384.8535059581,447741.557950488,3971079.42107663,08-Dec-2019,10252.0208870168,447616.542841948,3971027.15758425,-132.8326189413
usa_NC_0040_0077,01-Jan-1849,10377.2398116894,447724.443083097,3971126.21523951,08-Dec-2019,10244.0518472744,447599.130651753,3971073.62622401,-133.187964414999
usa_NC_0040_0078,01-Jan-1849,10371.273304009,447708.877160729,3971173.66400372,08-Dec-2019,10228.814546778,447574.881849098,3971117.21565156,-142.458757231001
usa_NC_0040_0079,01-Jan-1849,10364.3596358273,447692.416998792,3971220.75422481,08-Dec-2019,10219.7834943405,447556.468066023,3971163.27685814,-144.576141486801
usa_NC_0040_0080,01-Jan-1849,10354.2198747837,447672.910862244,3971266.62389449,08-Dec-2019,10211.8283078327,447539.045522728,3971209.86800602,-142.391566950999
usa_NC_0040_0081,01-Jan-1849,10344.2058553654,447653.522614612,3971312.54530227,08-Dec-2019,10199.5921421423,447517.598039532,3971254.75430047,-144.6137132231
usa_NC_0040_0082,01-Jan-1849,10335.8063668046,447635.651857883,3971359.11206729,08-Dec-2019,10187.7969204592,447496.566146902,3971299.81109765,-148.009446345401
usa_NC_0040_0083,01-Jan-1849,10327.5851299885,447617.948200028,3971405.75228072,08-Dec-2019,10178.4325407319,447477.819084968,3971345.83908424,-149.152589256601
usa_NC_0040_0084,01-Jan-1849,10319.562281657,447600.430442272,3971452.4746182,08-Dec-2019,10168.9736505749,447458.983286445,3971391.82882602,-150.588631082099
usa_NC_0040_0085,01-Jan-1849,10309.300189859,447580.809327113,3971498.29539225,08-Dec-2019,10161.8741981672,447442.363315918,3971438.77067483,-147.4259916918
usa_NC_0040_0086,01-Jan-1849,10300.1495998532,447562.232176191,3971544.56411552,08-Dec-2019,10144.7351139087,447416.316417581,3971481.65305616,-155.414485944499
usa_NC_0040_0087,01-Jan-1849,10293.6288142788,447546.123497331,3971591.90038504,08-Dec-2019,10140.6924826602,447402.566088932,3971529.83404558,-152.936331618599
usa_NC_0040_0088,01-Jan-1849,10282.2680109419,447525.47356035,3971637.26270419,08-Dec-2019,10129.1717087291,447381.799991865,3971574.96129394,-153.0963022128
usa_NC_0040_0089,01-Jan-1849,10271.9467062736,447505.81894477,3971682.94894534,08-Dec-2019,10115.194661771,447358.770854872,3971618.87852113,-156.7520445026
usa_NC_0040_0090,01-Jan-1849,10262.3030838351,447486.800567978,3971728.90963121,08-Dec-2019,10112.351260545,447346.185540654,3971667.34938356,-149.951823290101
usa_NC_0040_0091,01-Jan-1849,10253.4292084814,447468.504003059,3971775.18635746,08-Dec-2019,10099.7266020525,447324.426942015,3971711.81001739,-153.7026064289
usa_NC_0040_0092,01-Jan-1849,10242.8594770629,447448.618114043,3971820.762179,08-Dec-2019,10086.776079268,447302.365460904,3971756.12340232,-156.083397794901
usa_NC_0040_0093,01-Jan-1849,10233.6885295407,447430.0433391,3971866.91512129,08-Dec-2019,10072.6897650549,447279.242822706,3971799.95091999,-160.998764485799
usa_NC_0040_0094,01-Jan-1849,10224.1638170637,447411.143413288,3971912.88986839,08-Dec-2019,10058.0590068664,447255.620083053,3971843.50266674,-166.104810197299
usa_NC_0040_0095,01-Jan-1849,10213.0174261034,447390.723628181,3971958.19463404,08-Dec-2019,10045.8085748036,447234.226825881,3971888.04478821,-167.208851299802
usa_NC_0040_0096,01-Jan-1849,10203.3083183128,447371.646881066,3972004.11323487,08-Dec-2019,10038.8952203917,447217.825999647,3971934.83967253,-164.4130979211
usa_NC_0040_0097,01-Jan-1849,10191.5444073189,447350.645765147,3972049.17580199,08-Dec-2019,10033.8221539015,447203.141582029,3971982.43656344,-157.7222534174
usa_NC_0040_0098,01-Jan-1849,10174.9281523245,447325.107209443,3972092.18240577,08-Dec-2019,10023.2101973002,447183.273118445,3972027.70969348,-151.7179550243
usa_NC_0040_0099,01-Jan-1849,10163.4546131058,447304.376779503,3972137.37221581,08-Dec-2019,10007.6131971089,447158.744166619,3972070.86543371,-155.8414159969
usa_NC_0040_0100,01-Jan-1849,10150.8613419548,447282.59896013,3972182.08921665,08-Dec-2019,9997.41947346505,447139.264193975,3972116.32878165,-153.44186848975
usa_NC_0040_0101,01-Jan-1849,10136.8815140288,447259.525804566,3972226.21253708,08-Dec-2019,9988.26920321042,447120.75625735,3972162.25276249,-148.61231081838
usa_NC_0040_0102,01-Jan-1849,10122.4171253809,447236.0007524,3972270.12445421,08-Dec-2019,9983.10289485656,447105.963917735,3972209.91389343,-139.31423052434
usa_NC_0040_0103,01-Jan-1849,10110.2215981545,447214.593395495,3972315.01733232,08-Dec-2019,9969.31421110617,447083.12056837,3972253.86264543,-140.90738704833
usa_NC_0040_0104,01-Jan-1849,10099.3585432548,447194.426926642,3972360.50036004,08-Dec-2019,9962.97940201143,447067.228619256,3972301.06341363,-136.379141243371
usa_NC_0040_0105,01-Jan-1849,10087.8709415102,447173.66434996,3972405.77927898,08-Dec-2019,9953.77219894405,447048.632096879,3972347.14016499,-134.09874256615
usa_NC_0040_0106,01-Jan-1849,10076.4144517522,447152.92879611,3972451.08173963,08-Dec-2019,9936.73045930662,447022.728244767,3972389.80346917,-139.68399244558
usa_NC_0040_0107,01-Jan-1849,10064.4948165914,447131.761029901,3972496.18357863,08-Dec-2019,9926.31334095762,447002.999914375,3972435.36964003,-138.181475633779
usa_NC_0040_0108,01-Jan-1849,10052.5916209649,447110.600476291,3972541.33321911,08-Dec-2019,9917.84192542572,446985.066763313,3972481.8815841,-134.74969553918
usa_NC_0040_0109,01-Jan-1849,10042.9420950059,447091.535705456,3972587.49595063,08-Dec-2019,9909.58189423341,446967.322485766,3972528.52709398,-133.360200772489
usa_NC_0040_0110,01-Jan-1849,10030.1461428238,447069.53978325,3972632.27007575,08-Dec-2019,9897.39918282481,446945.923665369,3972573.44265528,-132.746959998989
usa_NC_0040_0111,01-Jan-1849,10014.5662335297,447044.952013443,3972675.80738327,08-Dec-2019,9884.66205418202,446924.008517774,3972618.11274872,-129.904179347681
usa_NC_0040_0112,01-Jan-1849,9999.48971878898,447020.833984947,3972719.56290734,08-Dec-2019,9874.26858565,446904.274976657,3972663.8256883,-125.221133138981
usa_NC_0040_0113,01-Jan-1849,9986.50758273544,446998.666011708,3972764.24788643,08-Dec-2019,9863.44805663643,446884.143140973,3972709.35242142,-123.05952609901
usa_NC_0040_0114,01-Jan-1849,9973.9059033496,446976.852182842,3972809.10218241,08-Dec-2019,9852.42582862245,446863.822957909,3972754.79238301,-121.480074727149
usa_NC_0040_0115,01-Jan-1849,9962.09815387298,446955.776900554,3972854.31218447,08-Dec-2019,9844.32760617018,446846.222189907,3972801.5454774,-117.770547702799
usa_NC_0040_0116,01-Jan-1849,9950.22499118967,446934.640469604,3972899.49437351,08-Dec-2019,9832.09555060082,446824.775028116,3972846.45113863,-118.129440588851
usa_NC_0040_0117,01-Jan-1849,9939.36526615756,446914.446102722,3972945.13400674,08-Dec-2019,9820.87721850462,446804.270343734,3972891.81363416,-118.48804765294
usa_NC_0040_0118,01-Jan-1849,9927.8479755067,446893.639741255,3972990.48052946,08-Dec-2019,9810.45331925689,446784.503668646,3972937.5370912,-117.394656249809
usa_NC_0040_0119,01-Jan-1849,9916.15286145311,446872.628116785,3973035.9467773,08-Dec-2019,9797.77133091165,446762.559237201,3972982.63512991,-118.381530541461
usa_NC_0040_0120,01-Jan-1849,9903.09576557912,446850.346304662,3973080.81890562,08-Dec-2019,9784.59369371015,446740.146176233,3973027.54891694,-118.50207186897
usa_NC_0040_0121,01-Jan-1849,9890.92261017707,446828.886517435,3973126.08833497,08-Dec-2019,9773.26837815832,446719.455805498,3973073.29468682,-117.654232018749
usa_NC_0040_0122,01-Jan-1849,9879.46219903544,446808.089926827,3973171.67623434,08-Dec-2019,9762.36566278436,446699.159001956,3973119.22755841,-117.096536251081
usa_NC_0040_0123,01-Jan-1849,9867.56688528432,446786.889072866,3973217.06777647,08-Dec-2019,9752.48144218463,446679.810401601,3973165.61295979,-115.08544309969
usa_NC_0040_0124,01-Jan-1849,9854.35454925154,446764.462853309,3973261.87033516,08-Dec-2019,9740.21526095088,446658.24607548,3973210.93080132,-114.139288300661
usa_NC_0040_0125,01-Jan-1849,9841.73050768303,446742.584010338,3973306.93586491,08-Dec-2019,9730.47605654576,446639.033868838,3973257.37369995,-111.254451137271
usa_NC_0040_0126,01-Jan-1849,9830.35328487266,446721.865849417,3973352.55580852,08-Dec-2019,9719.65854552106,446618.818793632,3973303.33239647,-110.6947393516
usa_NC_0040_0127,01-Jan-1849,9819.86907267122,446701.979557789,3973398.57007582,08-Dec-2019,9710.89773791021,446600.519261293,3973350.20099235,-108.971334761009
usa_NC_0040_0128,01-Jan-1849,9808.66960589767,446681.427892724,3973444.26395581,08-Dec-2019,9700.6466723523,446580.833205863,3973396.4030221,-108.02293354537
usa_NC_0040_0129,01-Jan-1849,9796.8921478734,446660.340272826,3973489.69028649,08-Dec-2019,9689.91720972304,446560.706064257,3973442.37100414,-106.974938150359
usa_NC_0040_0130,01-Jan-1849,9784.83218413845,446638.996308146,3973534.95774852,08-Dec-2019,9681.33789453182,446542.59491804,3973489.22305724,-103.49428960663
usa_NC_0040_0131,01-Jan-1849,9771.39614658314,446616.370555006,3973579.61722997,08-Dec-2019,9672.54732477168,446524.287682108,3973535.97831936,-98.8488218114599
usa_NC_0040_0132,01-Jan-1849,9758.72844955313,446594.46048065,3973624.61626596,08-Dec-2019,9662.39173645163,446504.709412001,3973582.12820086,-96.3367131015002
usa_NC_0040_0133,01-Jan-1849,9746.05094809213,446572.541222182,3973669.61122765,08-Dec-2019,9653.68227452962,446486.478924007,3973628.91330592,-92.3686735625106
usa_NC_0040_0134,01-Jan-1849,9733.49742047203,446550.737306287,3973714.66164873,08-Dec-2019,9645.77687909579,446468.998185516,3973676.04978351,-87.7205413762385
usa_NC_0040_0135,01-Jan-1849,9721.86261593752,446529.789098805,3973760.11831234,08-Dec-2019,9639.56731396093,446453.097945405,3973723.93120151,-82.2953019765901
usa_NC_0040_0136,01-Jan-1849,9711.13331217255,446509.667537377,3973806.0591798,08-Dec-2019,9636.48345223913,446440.083385619,3973773.32302511,-74.6498599334191
usa_NC_0040_0137,01-Jan-1849,9699.25403399656,446488.474205123,3973851.494915,08-Dec-2019,9628.66131319573,446422.655054046,3973820.62212193,-70.5927208008306
usa_NC_0040_0138,01-Jan-1849,9686.19566343816,446466.18111957,3973896.41695467,08-Dec-2019,9621.7993083178,446406.123990521,3973868.33081484,-64.3963551203597
usa_NC_0040_0139,01-Jan-1849,9673.26575563815,446444.007193167,3973941.39826249,08-Dec-2019,9608.0741102357,446383.192842089,3973913.04293314,-65.1916454024486
usa_NC_0040_0140,01-Jan-1849,9661.87709299558,446423.270781741,3973987.05115746,08-Dec-2019,9592.87713610402,446358.887411433,3973957.12154624,-68.9999568915609
usa_NC_0040_0141,01-Jan-1849,9650.36352428006,446402.417911203,3974032.64942313,08-Dec-2019,9579.10859769266,446335.913499599,3974001.82648951,-71.2549265873986
usa_NC_0040_0142,01-Jan-1849,9638.64265847197,446381.371577961,3974078.1579475,08-Dec-2019,9566.7846428863,446314.287204204,3974047.15961209,-71.8580155856707
usa_NC_0040_0143,01-Jan-1849,9627.28636381799,446360.66564557,3974123.82349781,08-Dec-2019,9559.20189401861,446297.087962433,3974094.53393982,-68.0844697993798
usa_NC_0040_0144,01-Jan-1849,9615.99051721436,446340.016300322,3974169.51434994,01-Jan-2005,9680.88302146612,446400.628718839,3974197.35361577,64.8925042517585
usa_NC_0040_0145,01-Jan-1849,9607.21291968511,446321.719894827,3974216.2816138,08-Dec-2019,9535.39330326172,446254.620213251,3974185.55584721,-71.8196164233887
usa_NC_0040_0146,01-Jan-1849,9594.95870470576,446300.175880003,3974261.5588775,08-Dec-2019,9525.16386415669,446234.951353576,3974231.78218943,-69.7948405490697
usa_NC_0040_0147,01-Jan-1849,9583.74434341323,446279.603575009,3974307.28003609,08-Dec-2019,9517.14390037036,446217.34848096,3974278.9451942,-66.6004430428693
usa_NC_0040_0148,01-Jan-1849,9572.60823941184,446259.104645716,3974353.03336633,08-Dec-2019,9508.23005690489,446198.911568456,3974325.72030261,-64.3781825069509
usa_NC_0040_0149,01-Jan-1849,9560.77375429785,446237.952810317,3974398.49002856,08-Dec-2019,9491.40995246134,446173.081793561,3974369.14396946,-69.3638018365109
usa_NC_0040_0150,01-Jan-1849,9548.06726410887,446215.985157439,3974443.57923554,08-Dec-2019,9480.63402431058,446152.903698104,3974415.12981572,-67.4332397982889
usa_NC_0040_0151,01-Jan-1849,9535.41178726487,446194.064731714,3974488.69243703,08-Dec-2019,9468.64308522655,446131.589130987,3974460.60241543,-66.76870203832
usa_NC_0040_0152,01-Jan-1849,9523.24287907883,446172.599231713,3974534.01213009,08-Dec-2019,9453.72672656355,446107.536400963,3974504.8484874,-69.5161525152816
usa_NC_0040_0153,01-Jan-1849,9510.60084032523,446150.69054086,3974579.13518461,08-Dec-2019,9439.89627781651,446084.498723903,3974549.55658816,-70.7045625087212
usa_NC_0040_0154,01-Jan-1849,9496.87154574055,446127.763258838,3974623.80704823,08-Dec-2019,9432.68441478415,446067.657735754,3974597.03082566,-64.1871309564012
usa_NC_0040_0155,01-Jan-1849,9485.75440438287,446107.281659169,3974669.57042678,08-Dec-2019,9414.91567861484,446040.930786517,3974640.10312798,-70.8387257680297
usa_NC_0040_0156,01-Jan-1849,9474.87273949491,446087.020924454,3974715.43022359,31-Jan-2016,9377.85929475196,445996.130696198,3974675.18936864,-97.01344474295
usa_NC_0040_0157,01-Jan-1849,9464.34680408761,446067.099265637,3974761.40855514,31-Jan-2016,9358.5276053361,445967.938904276,3974717.61605881,-105.819198751511
usa_NC_0040_0158,01-Jan-1849,9453.67141394961,446047.071222443,3974807.15656028,31-Jan-2016,9345.52014464489,445945.735514775,3974762.34903467,-108.151269304721
usa_NC_0040_0159,01-Jan-1849,9441.83807959564,446025.960984837,3974852.41092429,31-Jan-2016,9328.13740910521,445919.438818327,3974805.23807148,-113.700670490431
usa_NC_0040_0160,01-Jan-1849,9428.61525236469,446003.549222133,3974897.08759566,31-Jan-2016,9323.02849596564,445904.640983449,3974853.21960824,-105.586756399051
usa_NC_0040_0161,01-Jan-1849,9418.97366316699,445984.493824795,3974943.24392244,31-Jan-2016,9308.42410004085,445880.949553572,3974897.24964131,-110.54956312614
usa_NC_0040_0162,01-Jan-1849,9408.15295076299,445964.334121396,3974988.90918011,31-Jan-2016,9296.05647949333,445859.354017886,3974942.20599107,-112.096471269659
usa_NC_0040_0163,01-Jan-1849,9396.84949263311,445943.722611391,3975034.37184659,31-Jan-2016,9291.88828311023,445845.437017087,3974990.5802726,-104.96120952288
usa_NC_0040_0164,01-Jan-1849,9384.85498263406,445922.46442637,3975079.54406574,31-Jan-2016,9282.3455660734,445826.486632559,3975036.71565116,-102.509416560661
usa_NC_0040_0165,01-Jan-1849,9372.25031648806,445900.633861143,3975124.46687437,31-Jan-2016,9273.55597201857,445808.238241386,3975083.18141144,-98.6943444694898
usa_NC_0040_0166,01-Jan-1849,9361.04779388745,445880.102824527,3975170.04192707,31-Jan-2016,9258.93981616591,445784.511166708,3975127.32980987,-102.10797772154
usa_NC_0040_0167,01-Jan-1849,9353.43604084268,445862.933402104,3975217.11901038,31-Jan-2016,9246.54906570266,445762.867455413,3975172.40920929,-106.88697514002
usa_NC_0040_0168,01-Jan-1849,9344.74942327471,445844.757716984,3975263.74644316,31-Jan-2016,9238.54481883788,445745.330321235,3975219.32344264,-106.204604436831
usa_NC_0040_0169,01-Jan-1849,9336.64901691548,445827.130842861,3975310.61903718,31-Jan-2016,9221.56931827224,445719.394397913,3975262.48528156,-115.07969864324
usa_NC_0040_0170,01-Jan-1849,9326.69194674528,445807.76578371,3975356.7150307,31-Jan-2016,9202.93215733688,445691.902807171,3975304.95229635,-123.759789408401
usa_NC_0040_0171,01-Jan-1849,9316.09634684286,445787.802933718,3975402.54397888,31-Jan-2016,9195.7496040901,445675.134913024,3975352.21032102,-120.346742752759
usa_NC_0040_0172,01-Jan-1849,9306.39603983367,445768.678251473,3975448.74737812,31-Jan-2016,9187.41431967181,445657.287851345,3975398.9861607,-118.981720161859
usa_NC_0040_0173,01-Jan-1849,9296.28220146011,445749.166422351,3975494.77782695,31-Jan-2016,9174.47187971588,445635.127576305,3975443.83519655,-121.810321744229
usa_NC_0040_0174,01-Jan-1849,9283.0466969542,445726.732079221,3975539.50280317,31-Jan-2016,9157.33496658636,445609.040408744,3975486.93018006,-125.711730367839
usa_NC_0040_0175,01-Jan-1849,9268.44140138416,445703.015312032,3975583.65504245,31-Jan-2016,9147.8007079278,445590.070847679,3975533.20469089,-120.64069345636
usa_NC_0040_0176,01-Jan-1849,9254.21514731483,445679.653383374,3975627.96590277,31-Jan-2016,9136.98755964779,445569.90398389,3975578.94438389,-117.227587667039
usa_NC_0040_0177,01-Jan-1849,9240.10340942739,445656.398644077,3975672.32475886,31-Jan-2016,9126.09389196777,445549.66173253,3975624.65042914,-114.009517459619
usa_NC_0040_0178,01-Jan-1849,9230.24871259945,445637.129376845,3975718.46381656,31-Jan-2016,9119.5548113393,445533.496293716,3975672.17738138,-110.693901260151
usa_NC_0040_0179,01-Jan-1849,9220.5147503495,445617.973145418,3975764.65334663,31-Jan-2016,9110.60075691262,445515.069937185,3975718.69445483,-109.913993436881
usa_NC_0040_0180,01-Jan-1849,9210.06471914456,445598.146517547,3975810.54347035,31-Jan-2016,9097.90726424763,445493.142655619,3975763.64795905,-112.157454896931
usa_NC_0040_0181,01-Jan-1849,9199.81376724882,445578.506268619,3975856.51684729,31-Jan-2016,9083.55979603025,445469.666872147,3975807.90999823,-116.25397121857
usa_NC_0040_0182,01-Jan-1849,9187.09504871983,445556.556464035,3975901.45432975,31-Jan-2016,9080.88621116556,445457.121257134,3975857.04881626,-106.20883755427
usa_NC_0040_0183,01-Jan-1849,9174.93122732792,445535.130215019,3975946.60355569,31-Jan-2016,9063.94316585289,445431.220301056,3975900.20129518,-110.988061475029
usa_NC_0040_0184,01-Jan-1849,9163.77268643188,445514.645140686,3975992.17304815,31-Jan-2016,9044.78690292777,445403.247242069,3975942.42861948,-118.985783504109
usa_NC_0040_0185,01-Jan-1849,9151.57962194424,445493.191872575,3976037.30825119,31-Jan-2016,9031.71605958939,445380.972158729,3975987.19691691,-119.863562354851
usa_NC_0040_0186,01-Jan-1849,9142.23904035252,445474.429477442,3976083.53442007,31-Jan-2016,9018.78699140354,445358.868369973,3976031.83151454,-123.452048948981
usa_NC_0040_0187,01-Jan-1849,9130.56352952294,445453.480672465,3976128.78633699,31-Jan-2016,9007.52163211926,445338.321694904,3976077.16415293,-123.04189740368
usa_NC_0040_0188,01-Jan-1849,9118.56720212455,445432.23127173,3976173.90532153,31-Jan-2016,8999.24976775743,445320.575794347,3976123.75739665,-119.31743436712
usa_NC_0040_0189,01-Jan-1849,9109.03104824739,445413.283415041,3976220.06154366,31-Jan-2016,8982.71571093656,445295.098095923,3976166.87893048,-126.315337310831
